xval,yval,time,platxval,platyval,orgxval,orgyval
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-316.75,-375.57500000000005,0.0,0.0,0.0,-316.75,-375.57500000000005
-800.0,-200.0,0.427,0.0,0.0,-800.0,-200.0
-1086.4820885658264,100.0,0.63,-686.4820885658264,0.0,-400.0,100.0
182.73760318756104,89.70584392547607,3.731,-117.26239681243896,-110.29415607452393,300.0,200.0
-417.26239681243896,154.25631999969482,5.129,-117.26239681243896,-245.74368000030518,-300.0,400.0
882.737603187561,783.5590863227844,6.331,-117.26239681243896,1083.5590863227844,1000.0,-300.0
700.792829990387,1026.4644622802734,8.229,600.792829990387,1326.4644622802734,100.0,-300.0
200.79282999038696,1707.9722738265991,9.627,600.792829990387,1007.9722738265991,-400.0,700.0
400.79282999038696,1585.2782917022705,9.929,600.792829990387,1885.2782917022705,-200.0,-300.0
-1432.3164176940918,1134.543583393097,14.73,-932.3164176940918,834.5435833930969,-500.0,300.0
-1032.3164176940918,1463.2667565345764,16.928,-932.3164176940918,1563.2667565345764,-100.0,-100.0
-832.3164176940918,2452.4979877471924,18.328,-932.3164176940918,2352.4979877471924,100.0,100.0
-432.3164176940918,1952.4979877471924,18.932,-932.3164176940918,2352.4979877471924,500.0,-400.0
-1132.3164176940918,2075.868787765503,19.83,-932.3164176940918,2075.868787765503,-200.0,-0.0
-232.3164176940918,3471.545970439911,21.329,-932.3164176940918,2871.545970439911,700.0,600.0
305.13185024261475,3889.8481726646423,21.929,-494.86814975738525,3489.8481726646423,800.0,400.0
494.557843208313,2989.8481726646423,23.431,94.55784320831299,3489.8481726646423,400.0,-500.0
294.557843208313,2789.8481726646423,23.727,94.55784320831299,3489.8481726646423,200.0,-700.0
-205.442156791687,3018.8538575172424,24.33,94.55784320831299,3318.8538575172424,-300.0,-300.0
-405.442156791687,2918.8538575172424,24.529,94.55784320831299,3318.8538575172424,-500.0,-400.0
-505.442156791687,2918.8538575172424,24.73,94.55784320831299,3318.8538575172424,-600.0,-400.0
-51.53684854507446,3818.8538575172424,26.229,-351.53684854507446,3318.8538575172424,300.0,500.0
