xval,yval,time
-7912.52,4268.88,22932
-8020.32,4376.68,22933
-8128.12,4484.48,22933
-8235.92,4592.28,22933
-8343.72,4700.08,22933
-8451.52,4807.88,22933
-8559.32,4915.68,22934
-8667.12,5023.48,22934
-8774.92,5131.28,22934
-8882.72,5239.08,22934
-8990.52,5346.88,22935
-9098.32,5454.68,22935
-9206.12,5562.48,22935
-9313.92,5670.28,22935
-9421.72,5778.08,22935
-9529.52,5885.88,22936
-9637.32,5993.68,22936
-9745.12,6101.48,22936
-9852.92,6209.28,22936
-9960.72,6317.08,22936
-10068.52,6424.88,22937
-10176.32,6532.68,22937
-10284.12,6640.48,22937
-10391.92,6748.28,22937
-10499.72,6856.08,22937
-10607.52,6963.88,22938
-10715.32,7071.68,22938
-10823.12,7179.48,22938
-10930.92,7287.28,22938
-11038.72,7395.08,22938
-11146.52,7502.88,22939
-11254.32,7610.68,22939
-11362.12,7718.48,22939
-11469.92,7826.28,22939
-11577.72,7934.08,22940
-11685.52,8041.88,22940
-11793.32,8149.68,22940
-11901.12,8257.48,22940
-12008.92,8365.28,22940
-12116.72,8473.08,22941
-12224.52,8580.88,22941
-12332.32,8688.68,22941
-12440.12,8796.48,22941
-12547.92,8904.28,22941
-12655.72,9012.08,22942
-12763.52,9119.88,22942
-12871.32,9227.68,22942
-12979.12,9335.48,22942
-13086.92,9443.28,22942
-13194.72,9551.08,22943
-13302.52,9658.88,22943
-13410.32,9766.68,22943
-13518.12,9874.48,22943
-13625.92,9982.28,22943
-13733.72,10090.08,22944
-13841.52,10197.88,22944
-13949.32,10305.68,22944
-14057.12,10413.48,22944
-14164.92,10521.28,22945
-14272.72,10629.08,22945
-14380.52,10736.88,22945
-14488.32,10844.68,22945
-14596.12,10952.48,22945
-14703.92,11060.28,22946
-14811.72,11168.08,22946
-14919.52,11275.88,22946
-15027.32,11383.68,22946
-15135.12,11491.48,22946
-15242.92,11599.28,22947
-15350.72,11707.08,22947
-15458.52,11814.88,22947
-15566.32,11922.68,22947
-15674.12,12030.48,22947
-15781.92,12138.28,22948
-15889.72,12246.08,22948
-15997.52,12353.88,22948
-16105.32,12461.68,22948
-16213.12,12569.48,22948
-16320.92,12677.28,22949
-16428.72,12785.08,22949
-16536.52,12892.88,22949
-16644.32,13000.68,22949
-16752.12,13108.48,22949
-16859.92,13216.28,22950
-16967.72,13324.08,22950
-17075.52,13431.88,22950
-17183.32,13539.68,22950
-17291.12,13647.48,22951
-17398.92,13755.28,22951
-17506.72,13863.08,22951
-17614.52,13970.88,22951
-17722.32,14078.68,22951
-17830.12,14186.48,22952
-17937.92,14294.28,22952
-18045.72,14402.08,22952
-18153.52,14509.88,22952
-18261.32,14617.68,22952
-18369.12,14725.48,22953
-18476.92,14833.28,22953
-18584.72,14941.08,22953
-18692.52,15048.88,22953
-18800.32,15156.68,22953
-18908.12,15264.48,22954
-19015.92,15372.28,22954
-19123.72,15480.08,22954
-19231.52,15587.88,22954
-19339.32,15695.68,22955
-19447.12,15803.48,22955
-19554.92,15911.28,22955
-19662.72,16019.08,22955
-19770.52,16126.88,22955
-19878.32,16234.68,22956
-19986.12,16342.48,22956
-20093.92,16450.28,22956
-20201.72,16558.08,22956
-20309.52,16665.88,22956
-20417.32,16773.68,22957
-20525.12,16881.48,22957
-20632.92,16989.28,22957
-20740.72,17097.08,22957
-20848.52,17204.88,22957
-20956.32,17312.68,22958
-21064.12,17420.48,22958
-21171.92,17528.28,22958
-21279.72,17636.08,22958
-21387.52,17743.88,22958
-21495.32,17851.68,22959
-21603.12,17959.48,22959
-21710.92,18067.28,22959
-21818.72,18175.08,22959
-21926.52,18282.88,22959
-22034.32,18390.68,22960
-22142.12,18498.48,22960
-22249.92,18606.28,22960
-22357.72,18714.08,22960
-22465.52,18821.88,22960
-22573.32,18929.68,22961
-22681.12,19037.48,22961
-22788.92,19145.28,22961
-22896.72,19253.08,22961
-23004.52,19360.88,22961
-23004.52,19576.48,22962
-23004.52,19792.08,22962
-22896.72,19899.88,22962
-22788.92,20007.68,22963
-22681.12,20115.48,22963
-22594.88,20244.84,22963
-22551.76,20417.32,22963
-22465.52,20546.68,22964
-22379.28,20676.04,22964
-22379.28,20891.64,22964
-22271.48,20999.44,22965
-22206.8,21150.36,22965
-22163.68,21322.84,22965
-22055.88,21430.64,22965
-21948.08,21538.44,22966
-21883.4,21689.36,22966
-21775.6,21797.16,22966
-21667.8,21904.96,22966
-21560.0,22012.76,22967
-21516.88,22185.24,22967
-21409.08,22293.04,22967
-21301.28,22400.84,22967
-21193.48,22508.64,22967
-21085.68,22616.44,22968
-20977.88,22724.24,22968
-20870.08,22832.04,22968
-20826.96,23004.52,22968
-20719.16,23112.32,22969
-20611.36,23220.12,22969
-20503.56,23327.92,22969
-20395.76,23435.72,22969
-20287.96,23543.52,22970
-20180.16,23651.32,22970
-20072.36,23759.12,22970
-19964.56,23866.92,22970
-19921.44,24039.4,22970
-19813.64,24147.2,22971
-19705.84,24255.0,22971
-19598.04,24362.8,22971
-19490.24,24470.6,22971
-19382.44,24578.4,22972
-19317.76,24729.32,22972
-19231.52,24858.68,22972
-19166.84,25009.6,22972
-19059.04,25117.4,22973
-18951.24,25225.2,22973
-18843.44,25333.0,22973
-18757.2,25462.36,22973
-18649.4,25570.16,22974
-18541.6,25677.96,22974
-18455.36,25807.32,22974
-18347.56,25915.12,22974
-18239.76,26022.92,22974
-18131.96,26130.72,22975
-18088.84,26303.2,22975
-17981.04,26411.0,22975
-17873.24,26518.8,22975
-17787.0,26648.16,22976
-17700.76,26777.52,22976
-17592.96,26885.32,22976
-17506.72,27014.68,22976
-17442.04,27165.6,22977
-17334.24,27273.4,22977
-17226.44,27381.2,22977
-17118.64,27489.0,22977
-17010.84,27596.8,22977
-16967.72,27769.28,22978
-16859.92,27877.08,22978
-16752.12,27984.88,22978
-16644.32,28092.68,22978
-16536.52,28200.48,22979
-16428.72,28308.28,22979
-16385.6,28480.76,22979
-16277.8,28588.56,22979
-16191.56,28717.92,22980
-16148.44,28890.4,22980
-16040.64,28998.2,22980
-15932.84,29106.0,22980
-15825.04,29213.8,22981
-15717.24,29321.6,22981
-15609.44,29429.4,22981
-15501.64,29537.2,22981
-15393.84,29645.0,22982
-15307.6,29774.36,22982
-15221.36,29903.72,22982
-15113.56,30011.52,22982
-15005.76,30119.32,22982
-14897.96,30227.12,22983
