xval,yval,time,platxval,platyval,orgxval,orgyval
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1671.8400000000001,-768.84,0.0,0.0,0.0,-1671.8400000000001,-768.84
-1200.0,-700.0,0.254,0.0,0.0,-1200.0,-700.0
-1828.9837741851807,-2245.5010175704956,0.752,-1828.9837741851807,-2245.5010175704956,-0.0,0.0
-928.9837741851807,-1845.5010175704956,1.451,-1828.9837741851807,-2245.5010175704956,900.0,400.0
739.6943759918213,-1645.5010175704956,1.651,-60.30562400817871,-2245.5010175704956,800.0,600.0
1339.6943759918213,-1745.5010175704956,1.754,-60.30562400817871,-2245.5010175704956,1400.0,500.0
1039.6943759918213,-1645.5010175704956,2.052,-60.30562400817871,-2245.5010175704956,1100.0,600.0
3543.6246299743652,918.7992858886719,2.751,2843.6246299743652,818.7992858886719,700.0,100.0
4008.8404178619385,1861.0736417770386,3.651,3608.8404178619385,1361.0736417770386,400.0,500.0
4208.8404178619385,2639.1664600372314,4.052,3608.8404178619385,2339.1664600372314,600.0,300.0
4308.8404178619385,2839.1664600372314,4.154,3608.8404178619385,2339.1664600372314,700.0,500.0
5245.475273132324,3828.0032348632812,4.652,4745.475273132324,3228.0032348632812,500.0,600.0
5445.475273132324,4747.310094833374,4.853,4745.475273132324,4447.310094833374,700.0,300.0
5170.269455909729,6112.458643913269,5.553,5370.269455909729,6312.458643913269,-200.0,-200.0
5370.269455909729,6312.458643913269,6.053,5370.269455909729,6312.458643913269,0.0,0.0
5470.269455909729,6612.458643913269,6.251,5370.269455909729,6312.458643913269,100.0,300.0
5270.269455909729,9063.824300765991,7.251,5370.269455909729,8763.824300765991,-100.0,300.0
5170.269455909729,8963.824300765991,7.354,5370.269455909729,8763.824300765991,-200.0,200.0
4770.269455909729,9263.824300765991,7.654,5370.269455909729,8763.824300765991,-600.0,500.0
4770.269455909729,10307.51100063324,7.754,5370.269455909729,9907.51100063324,-600.0,400.0
4870.269455909729,10525.399017333984,8.15,5370.269455909729,10025.399017333984,-500.0,500.0
6238.688726425171,14388.424835205078,9.253,5838.688726425171,13988.424835205078,400.0,400.0
5838.688726425171,14603.422727584839,9.751,5838.688726425171,14503.422727584839,0.0,100.0
5938.688726425171,14703.422727584839,9.854,5838.688726425171,14503.422727584839,100.0,200.0
6238.688726425171,15003.422727584839,10.152,5838.688726425171,14503.422727584839,400.0,500.0
6238.688726425171,15730.89403629303,10.852,5838.688726425171,15630.89403629303,400.0,100.0
5938.688726425171,15730.89403629303,11.252,5838.688726425171,15630.89403629303,100.0,100.0
5938.688726425171,17796.01589202881,12.453,5838.688726425171,17596.01589202881,100.0,200.0
5438.688726425171,18522.98526287079,12.852,5838.688726425171,18322.98526287079,-400.0,200.0
4638.688726425171,19022.98526287079,13.252,5838.688726425171,18322.98526287079,-1200.0,700.0
3489.460997581482,18822.98526287079,13.852,3889.460997581482,18322.98526287079,-400.0,500.0
3689.460997581482,22150.809783935547,14.05,3889.460997581482,21850.809783935547,-200.0,300.0
3689.460997581482,22350.809783935547,14.154,3889.460997581482,21850.809783935547,-200.0,500.0
3589.460997581482,22350.809783935547,14.452,3889.460997581482,21850.809783935547,-300.0,500.0
2372.1205520629883,24856.502685546875,15.151,3072.1205520629883,24656.502685546875,-700.0,200.0
1564.8037242889404,26678.96535873413,16.652,2364.8037242889404,26478.96535873413,-800.0,200.0
