xval,yval,time,platxval,platyval,orgxval,orgyval
0.0,0.0,0.0,0.0,0.0,0.0,0.0
990.72,1429.32,0.0,0.0,0.0,990.72,1429.32
747.637996673584,1700.0,0.088,347.637996673584,0.0,400.0,1700.0
-1250.1137828826904,1408.7410688400269,3.489,-450.11378288269043,908.7410688400269,-800.0,500.0
-1966.7111110687256,1507.8558731079102,4.392,-1766.7111110687256,1707.8558731079102,-200.0,-200.0
-2866.7111110687256,2733.4648036956787,5.791,-1766.7111110687256,2733.4648036956787,-1100.0,0.0
-4369.704809188843,2533.4648036956787,6.392,-3469.704809188843,2733.4648036956787,-900.0,-200.0
-4998.304376602173,2733.4648036956787,6.592,-4098.304376602173,2733.4648036956787,-900.0,-0.0
-5054.753813743591,3133.4648036956787,6.892,-4654.753813743591,2733.4648036956787,-400.0,400.0
-6042.625699043274,3713.692259788513,7.291,-5342.625699043274,3613.692259788513,-700.0,100.0
-6388.434743881226,3713.692259788513,7.492,-5688.434743881226,3613.692259788513,-700.0,100.0
-6622.853388786316,3913.692259788513,7.788,-5922.853388786316,3613.692259788513,-700.0,300.0
-7187.495379447937,4682.596559524536,8.289,-6887.495379447937,4482.596559524536,-300.0,200.0
-6787.495379447937,5880.3138971328735,8.789,-6887.495379447937,5680.3138971328735,100.0,200.0
-6587.495379447937,6180.3138971328735,8.99,-6887.495379447937,5680.3138971328735,300.0,500.0
-6687.495379447937,6127.021684646606,9.293,-6887.495379447937,6327.021684646606,200.0,-200.0
-7487.495379447937,5674.0144872665405,9.891,-6887.495379447937,5674.0144872665405,-600.0,0.0
-7831.653170585632,4949.914813041687,10.592,-7431.653170585632,5449.914813041687,-400.0,-500.0
-7531.653170585632,5139.885559082031,10.791,-7431.653170585632,5339.885559082031,-100.0,-200.0
-7231.653170585632,5539.885559082031,11.189,-7431.653170585632,5339.885559082031,200.0,200.0
-7231.653170585632,5539.885559082031,11.39,-7431.653170585632,5339.885559082031,200.0,200.0
-7331.653170585632,5739.885559082031,11.491,-7431.653170585632,5339.885559082031,100.0,400.0
-6632.123556137085,5984.332284927368,12.592,-6532.123556137085,5984.332284927368,-100.0,-0.0
-7734.156198501587,4177.311277389526,13.689,-7534.156198501587,4577.311277389526,-200.0,-400.0
-5846.156010627747,5235.039744377136,15.191,-6746.156010627747,5235.039744377136,900.0,0.0
-5570.970306396484,10251.921010017395,17.492,-6070.970306396484,9851.921010017395,500.0,400.0
