xval,yval,time
22767.36,-9766.68,252
22659.56,-9874.48,252
22551.76,-9982.28,252
22530.2,-10176.32,252
22487.08,-10348.8,252
22487.08,-10564.4,253
22487.08,-10780.0,253
22487.08,-10995.6,253
22465.52,-11189.64,253
22422.4,-11362.12,254
22314.6,-11469.92,254
22228.36,-11599.28,254
22228.36,-11814.88,254
22228.36,-12030.48,254
22228.36,-12246.08,255
22228.36,-12030.48,257
22228.36,-11814.88,257
22228.36,-11599.28,257
22228.36,-11383.68,258
22228.36,-11168.08,267
22228.36,-10952.48,272
22228.36,-10736.88,275
22228.36,-10521.28,276
22228.36,-10305.68,278
22228.36,-10090.08,279
22228.36,-9874.48,282
22228.36,-9658.88,286
22228.36,-9443.28,289
22228.36,-9227.68,293
22228.36,-9012.08,296
22228.36,-9012.08,298
22336.16,-9119.88,298
22551.76,-9119.88,299
22659.56,-9012.08,299
22659.56,-8796.48,299
22659.56,-8580.88,300
22659.56,-8365.28,304
22659.56,-8149.68,305
22724.24,-7998.76,310
22724.24,-7783.16,310
22767.36,-7610.68,318
22767.36,-7395.08,318
22767.36,-7179.48,319
22767.36,-6963.88,319
22767.36,-6920.76,321
22767.36,-7093.24,322
22767.36,-6877.64,322
22767.36,-6662.04,323
22767.36,-6446.44,323
22767.36,-6230.84,326
22767.36,-6015.24,329
22767.36,-5799.64,329
22767.36,-5584.04,329
22853.6,-5540.92,333
22853.6,-5325.32,333
22853.6,-5109.72,333
22853.6,-4980.36,335
22853.6,-5109.72,337
22853.6,-4894.12,337
22853.6,-4678.52,337
22853.6,-4678.52,339
22853.6,-4678.52,341
22853.6,-4462.92,341
22853.6,-4247.32,345
22745.8,-4139.52,357
22530.2,-4139.52,357
22530.2,-4355.12,368
22530.2,-4570.72,369
22530.2,-4786.32,369
22530.2,-4570.72,373
22530.2,-4656.96,375
22487.08,-4829.44,376
22465.52,-5023.48,377
22465.52,-5239.08,378
22465.52,-5109.72,383
22465.52,-5325.32,383
22465.52,-5540.92,383
22465.52,-5756.52,384
22465.52,-5972.12,384
22465.52,-6187.72,384
22465.52,-6403.32,385
22465.52,-6618.92,385
22465.52,-6834.52,385
22465.52,-7050.12,385
22465.52,-7265.72,386
22465.52,-7481.32,386
22465.52,-7696.92,386
22465.52,-7912.52,387
22465.52,-8128.12,387
22465.52,-8343.72,387
22465.52,-8559.32,388
22465.52,-8774.92,389
22465.52,-8990.52,389
22465.52,-9206.12,389
22422.4,-9378.6,390
22422.4,-9594.2,390
22379.28,-9766.68,390
22336.16,-9939.16,390
22336.16,-10154.76,391
22336.16,-10370.36,391
22336.16,-10585.96,391
22336.16,-10801.56,391
22228.36,-10909.36,392
22142.12,-11038.72,392
22120.56,-11232.76,392
22012.76,-11340.56,392
21926.52,-11469.92,392
21818.72,-11577.72,392
21710.92,-11685.52,393
21689.36,-11879.56,393
21689.36,-12095.16,393
21689.36,-12310.76,393
21689.36,-12526.36,394
21689.36,-12741.96,394
21689.36,-12957.56,394
21689.36,-13173.16,394
21646.24,-13345.64,395
21581.56,-13496.56,395
21581.56,-13712.16,395
21581.56,-13927.76,396
21581.56,-13798.4,397
21581.56,-13582.8,398
21581.56,-13367.2,398
21581.56,-13151.6,404
21581.56,-13065.36,409
21581.56,-12936.0,410
21581.56,-12720.4,410
21516.88,-12741.96,416
21516.88,-12957.56,416
21516.88,-13173.16,416
21430.64,-13302.52,416
21322.84,-13410.32,416
21236.6,-13539.68,417
21236.6,-13755.28,417
21150.36,-13884.64,417
21042.56,-13992.44,417
20934.76,-14100.24,417
20826.96,-14208.04,418
20719.16,-14315.84,418
20611.36,-14423.64,418
20503.56,-14531.44,418
20395.76,-14639.24,418
20287.96,-14747.04,418
20180.16,-14854.84,418
19964.56,-14854.84,419
19748.96,-14854.84,419
19641.16,-14747.04,419
19641.16,-14660.8,422
19705.84,-14811.72,422
19813.64,-14919.52,423
19921.44,-15027.32,423
20029.24,-15135.12,423
20137.04,-15242.92,423
20244.84,-15350.72,423
20352.64,-15458.52,423
20460.44,-15566.32,423
20611.36,-15631.0,424
20826.96,-15631.0,424
21042.56,-15631.0,424
21042.56,-15846.6,425
21042.56,-16062.2,425
21042.56,-15846.6,427
21107.24,-15695.68,427
21215.04,-15587.88,427
21322.84,-15480.08,427
21430.64,-15372.28,427
21495.32,-15221.36,427
