xval,yval,time,platxval,platyval,orgxval,orgyval
0.0,0.0,1642088623.201,0.0,0.0,0.0,0.0
-180.0,-90.0,0.0,0.0,0.0,-180.0,-90.0
-180.0,-90.0,0.0,0.0,0.0,-180.0,-90.0
-190.0,-100.0,0.083,0.0,0.0,-190.0,-100.0
-180.0,-90.0,0.579,0.0,0.0,-180.0,-90.0
-190.0,-80.0,0.684,0.0,0.0,-190.0,-80.0
-190.0,-60.0,1.283,0.0,0.0,-190.0,-60.0
-170.0,-40.0,1.481,0.0,0.0,-170.0,-40.0
-180.0,-40.0,2.482,0.0,0.0,-180.0,-40.0
-170.0,-40.0,2.783,0.0,0.0,-170.0,-40.0
-180.0,-40.0,3.183,0.0,0.0,-180.0,-40.0
-170.0,-40.0,3.383,0.0,0.0,-170.0,-40.0
-180.0,-40.0,3.582,0.0,0.0,-180.0,-40.0
-140.0,-40.0,4.083,0.0,0.0,-140.0,-40.0
-180.0,-40.0,4.48,0.0,0.0,-180.0,-40.0
-180.0,-40.0,4.584,0.0,0.0,-180.0,-40.0
-180.0,-40.0,4.979,0.0,0.0,-180.0,-40.0
-150.0,-30.0,6.579,0.0,0.0,-150.0,-30.0
-150.0,-30.0,6.683,0.0,0.0,-150.0,-30.0
-150.0,-30.0,7.084,0.0,0.0,-150.0,-30.0
-280.0,-80.0,7.58,0.0,0.0,-280.0,-80.0
-420.0,-160.0,8.08,0.0,0.0,-420.0,-160.0
-470.0,-190.0,8.183,0.0,0.0,-470.0,-190.0
-640.0,-330.0,8.783,0.0,0.0,-640.0,-330.0
-660.0,-340.0,9.384,0.0,0.0,-660.0,-340.0
-660.0,-350.0,10.783,0.0,0.0,-660.0,-350.0
-660.0,-340.0,11.682,0.0,0.0,-660.0,-340.0
-670.0,-340.0,11.782,0.0,0.0,-670.0,-340.0
-670.0,-380.0,14.282,0.0,0.0,-670.0,-380.0
-670.0,-390.0,14.382,0.0,0.0,-670.0,-390.0
-670.0,-390.0,14.482,0.0,0.0,-670.0,-390.0
-660.0,-380.0,14.583,0.0,0.0,-660.0,-380.0
-650.0,-360.0,14.882,0.0,0.0,-650.0,-360.0
-660.0,-350.0,14.983,0.0,0.0,-660.0,-350.0
-680.0,-290.0,15.482,0.0,0.0,-680.0,-290.0
-700.0,-250.0,15.981,0.0,0.0,-700.0,-250.0
-710.0,-230.0,16.479,0.0,0.0,-710.0,-230.0
-710.0,-220.0,16.581,0.0,0.0,-710.0,-220.0
-710.0,-210.0,16.683,0.0,0.0,-710.0,-210.0
-710.0,-200.0,16.783,0.0,0.0,-710.0,-200.0
-759.9976360797882,-180.0,17.482,-39.99763607978821,0.0,-720.0,-180.0
-749.9976360797882,-160.0,17.582,-39.99763607978821,0.0,-710.0,-160.0
-759.9976360797882,-160.0,17.682,-39.99763607978821,0.0,-720.0,-160.0
-749.9976360797882,-160.0,17.783,-39.99763607978821,0.0,-710.0,-160.0
-759.9976360797882,-140.0,18.281,-39.99763607978821,0.0,-720.0,-140.0
-759.9976360797882,-130.0,18.383,-39.99763607978821,0.0,-720.0,-130.0
-749.5610332489014,-120.0,18.98,-119.56103324890137,0.0,-630.0,-120.0
-759.5610332489014,-110.0,19.081,-119.56103324890137,0.0,-640.0,-110.0
