xval,yval,time
-20611.36,20848.52,16966
-20719.16,20956.32,16966
-20826.96,21064.12,16967
-20934.76,21171.92,16967
-21042.56,21279.72,16967
-21150.36,21387.52,16967
-21258.16,21495.32,16967
-21365.96,21603.12,16968
-21473.76,21710.92,16968
-21581.56,21818.72,16968
-21689.36,21926.52,16968
-21797.16,22034.32,16968
-21904.96,22142.12,16969
-22012.76,22249.92,16969
-22120.56,22357.72,16969
-22228.36,22465.52,16969
-22336.16,22573.32,16969
-22443.96,22681.12,16970
-22551.76,22788.92,16970
-22659.56,22896.72,16970
-22767.36,23004.52,16970
-22875.16,23112.32,16970
-22982.96,23220.12,16971
-23090.76,23327.92,16971
-23198.56,23435.72,16971
-23306.36,23543.52,16971
-23414.16,23651.32,16972
-23521.96,23759.12,16972
-23629.76,23866.92,16972
-23737.56,23974.72,16972
-23845.36,24082.52,16972
-23953.16,24190.32,16973
-24060.96,24298.12,16973
-24168.76,24405.92,16973
-24276.56,24513.72,16973
-24384.36,24621.52,16973
-24492.16,24729.32,16974
-24599.96,24837.12,16974
-24707.76,24944.92,16974
-24815.56,25052.72,16974
-24923.36,25160.52,16974
-25031.16,25268.32,16975
-25138.96,25376.12,16975
-25246.76,25483.92,16975
-25354.56,25591.72,16975
-25462.36,25699.52,16976
-25570.16,25807.32,16976
-25677.96,25915.12,16976
-25785.76,26022.92,16976
-25893.56,26130.72,16976
-26001.36,26238.52,16977
-26109.16,26346.32,16977
-26216.96,26454.12,16977
-26324.76,26561.92,16977
-26432.56,26669.72,16977
-26540.36,26777.52,16978
-26648.16,26885.32,16978
-26755.96,26993.12,16978
-26863.76,27100.92,16978
-26971.56,27208.72,16978
-27079.36,27316.52,16979
-27187.16,27424.32,16979
-27294.96,27532.12,16979
-27402.76,27639.92,16979
-27510.56,27747.72,16980
-27618.36,27855.52,16980
-27726.16,27963.32,16980
-27833.96,28071.12,16980
-27941.76,28178.92,16980
-28049.56,28286.72,16981
-28157.36,28394.52,16981
-28265.16,28502.32,16981
-28372.96,28610.12,16981
-28480.76,28717.92,16981
-28588.56,28825.72,16982
-28696.36,28933.52,16982
-28804.16,29041.32,16982
-28911.96,29149.12,16982
-29019.76,29256.92,16982
-29127.56,29364.72,16983
-29235.36,29472.52,16983
-29343.16,29580.32,16983
-29450.96,29688.12,16983
-29558.76,29795.92,16984
-29666.56,29903.72,16984
-29774.36,30011.52,16984
-29882.16,30119.32,16984
-29989.96,30227.12,16984
-30097.76,30334.92,16985
-30205.56,30442.72,16985
-30313.36,30550.52,16985
-30421.16,30658.32,16985
-30528.96,30766.12,16985
-30636.76,30873.92,16986
-30744.56,30981.72,16986
-30852.36,31089.52,16986
-30960.16,31197.32,16986
-31067.96,31305.12,16986
-31175.76,31412.92,16987
-31283.56,31520.72,16987
-31391.36,31628.52,16987
-31499.16,31736.32,16987
-31606.96,31844.12,16987
-31714.76,31951.92,16988
-31822.56,32059.72,16988
-31930.36,32167.52,16988
-32038.16,32275.32,16988
-32145.96,32383.12,16989
-32253.76,32490.92,16989
-32361.56,32598.72,16989
-32469.36,32706.52,16989
-32577.16,32814.32,16989
-32684.96,32922.12,16990
-32792.76,33029.92,16990
-32900.56,33137.72,16990
-33008.36,33245.52,16990
-33116.16,33353.32,16990
-33223.96,33461.12,16991
-33331.76,33568.92,16991
-33439.56,33676.72,16991
-33547.36,33784.52,16991
-33655.16,33892.32,16992
-33762.96,34000.12,16992
-33870.76,34107.92,16992
-33978.56,34215.72,16992
-34086.36,34323.52,16992
-34194.16,34431.32,16993
-34301.96,34539.12,16993
-34409.76,34646.92,16993
-34517.56,34754.72,16993
-34625.36,34862.52,16993
-34733.16,34970.32,16994
-34840.96,35078.12,16994
-34948.76,35185.92,16994
-35056.56,35293.72,16994
-35164.36,35401.52,16994
-35272.16,35509.32,16995
-35379.96,35617.12,16995
-35487.76,35724.92,16995
-35595.56,35832.72,16995
-35703.36,35940.52,16996
-35811.16,36048.32,16996
-35918.96,36156.12,16996
-36026.76,36263.92,16996
-36134.56,36371.72,16996
-36242.36,36479.52,16997
-36350.16,36587.32,16997
-36457.96,36695.12,16997
-36565.76,36802.92,16997
-36673.56,36910.72,16997
-36781.36,37018.52,16998
-36889.16,37126.32,16998
-36996.96,37234.12,16998
-37104.76,37341.92,16998
-37212.56,37449.72,16999
-37320.36,37557.52,16999
-37428.16,37665.32,16999
-37535.96,37773.12,16999
-37643.76,37880.92,16999
-37751.56,37988.72,17000
-37859.36,38096.52,17000
-37967.16,38204.32,17000
-38074.96,38312.12,17000
-38182.76,38419.92,17000
-38290.56,38527.72,17001
-38398.36,38635.52,17001
-38506.16,38743.32,17001
-38613.96,38851.12,17001
-38721.76,38958.92,17001
-38829.56,39066.72,17002
-38937.36,39174.52,17002
-39045.16,39282.32,17002
-39152.96,39390.12,17002
-39260.76,39497.92,17003
-39368.56,39605.72,17003
-39476.36,39713.52,17003
-39584.16,39821.32,17003
-39691.96,39929.12,17003
-39799.76,40036.92,17004
-39907.56,40144.72,17004
-40015.36,40252.52,17004
-40123.16,40360.32,17004
-40230.96,40468.12,17004
-40338.76,40575.92,17005
-40446.56,40683.72,17005
-40554.36,40791.52,17005
-40662.16,40899.32,17005
-40769.96,41007.12,17005
-40877.76,41114.92,17006
-40985.56,41222.72,17006
-41093.36,41330.52,17006
-41201.16,41438.32,17006
-41308.96,41546.12,17006
-41416.76,41653.92,17007
-41524.56,41761.72,17007
-41632.36,41869.52,17007
-41740.16,41977.32,17007
-41847.96,42085.12,17008
-41955.76,42192.92,17008
-42063.56,42300.72,17008
-42171.36,42408.52,17008
-42279.16,42516.32,17008
