xval,yval,time
0.0,0.0,1638994510.701
2221.3722208023073,-763.2611057281495,0.0
2221.3722208023073,-763.2611057281495,0.0
2242.012220802307,-773.5811057281494,0.069
2262.652220802307,-752.9411057281494,0.169
2293.612220802307,-773.5811057281494,0.27
2355.532220802307,-773.5811057281494,0.57
2386.492220802307,-783.9011057281494,0.771
2448.4122208023073,-804.5411057281494,0.971
2458.732220802307,-804.5411057281494,1.072
2479.3722208023073,-835.5011057281495,1.272
2572.2522208023074,-897.4211057281494,1.473
2492.6041349983216,-845.8211057281494,1.769
2420.3641349983213,-856.1411057281493,2.069
2441.0041349983217,-856.1411057281493,2.369
2203.6441349983215,-835.5011057281495,3.873
2172.6841349983215,-856.1411057281493,3.97
2172.6841349983215,-845.8211057281494,4.072
2121.0841349983216,-845.8211057281494,5.571
2193.3241349983214,-794.2211057281495,6.171
2224.2841349983214,-783.9011057281494,6.269
2203.6441349983215,-763.2611057281495,6.47
2358.4441349983217,-629.1011057281494,6.868
2327.4841349983217,-587.8211057281494,7.572
2358.4441349983217,-474.3011057281494,8.372
2379.0841349983216,-402.0611057281494,9.268
2389.4041349983218,-443.3411057281494,9.572
2410.0441349983216,-474.3011057281494,9.972
2595.8041349983214,-567.1811057281494,11.871
2585.4841349983217,-556.8611057281494,12.27
2575.1641349983215,-536.2211057281494,12.773
2575.1641349983215,-525.9011057281494,13.372
2554.5241349983216,-525.9011057281494,14.369
2482.2841349983214,-567.1811057281494,14.673
2482.2841349983214,-567.1811057281494,15.871
2502.9241349983217,-567.1811057281494,16.069
2502.9241349983217,-556.8611057281494,16.272
2575.1641349983215,-525.9011057281494,17.072
2575.1641349983215,-505.2611057281494,17.37
2482.2841349983214,-391.7411057281494,18.368
2379.0841349983216,-226.62110572814942,18.671
2234.6041349983216,-185.3411057281494,19.271
2152.0441349983216,-175.0211057281494,19.673
2110.7641349983214,-267.9011057281494,20.173
2059.1641349983215,-267.9011057281494,20.372
1986.9241349983215,-257.5811057281494,20.572
1955.9641349983215,-56.704207191467276,22.471
1935.3241349983216,-67.02420719146727,23.272
1935.3241349983216,-77.34420719146729,23.573
1914.6841349983215,-77.34420719146729,23.672
1894.0441349983216,-67.02420719146727,24.173
1914.6841349983215,-25.744207191467268,24.57
1966.2841349983214,129.05579280853271,25.57
2007.5641349983216,141.78428535461427,25.869
2100.4441349983217,100.50428535461427,26.072
2059.1641349983215,131.46428535461428,26.672
2069.4841349983217,121.14428535461428,26.971
2069.4841349983217,121.14428535461428,27.273
2069.4841349983217,141.78428535461427,27.872
2079.8041349983214,131.46428535461428,28.471
2090.1241349983216,131.46428535461428,28.973
2100.4441349983217,121.14428535461428,29.273
2110.7641349983214,110.82428535461426,29.771
2110.7641349983214,110.82428535461426,29.869
2213.9641349983217,-2.695714645385749,30.369
2234.6041349983216,-64.61571464538574,30.671
2244.9241349983217,-74.93571464538574,31.67
2244.9241349983217,-74.93571464538574,31.872
2244.9241349983217,-64.61571464538574,32.368
2234.6041349983216,-64.61571464538574,32.869
2213.9641349983217,-74.93571464538574,33.473
2213.9641349983217,-64.61571464538574,34.269
2213.9641349983217,-74.93571464538574,34.77
2203.6441349983215,-54.29571464538574,36.07
2183.0041349983217,-116.21571464538575,37.171
2079.8041349983214,358.53165687561034,39.771
2172.6841349983215,407.0821445083618,41.272
2193.3241349983214,427.72214450836185,41.57
2183.0041349983217,417.4021445083618,42.072
2183.0041349983217,407.0821445083618,42.369
2183.0041349983217,417.4021445083618,42.672
2265.5641349983216,262.6021445083618,44.071
2265.5641349983216,262.6021445083618,44.172
2317.1641349983215,211.00214450836182,45.871
2327.4841349983217,211.00214450836182,46.269
2337.8041349983214,221.32214450836182,47.071
2337.8041349983214,211.00214450836182,47.469
2379.0841349983216,149.0821445083618,47.871
2389.4041349983218,149.0821445083618,47.973
2244.9241349983217,190.36214450836184,49.47
2131.4041349983218,190.36214450836184,49.973
2100.4441349983217,200.68214450836183,50.269
2090.1241349983216,200.68214450836183,50.372
2038.5241349983216,272.92214450836184,51.369
2038.5241349983216,283.24214450836183,51.471
2069.4841349983217,314.2021445083618,51.871
2079.8041349983214,334.8421445083618,51.972
2110.7641349983214,396.7621445083618,52.472
2368.7641349983214,471.64093225479127,53.37
2348.1241349983216,471.64093225479127,53.469
2327.4841349983217,420.04093225479124,54.569
2348.1241349983216,389.08093225479126,55.072
2348.1241349983216,368.4409322547913,55.87
2348.1241349983216,378.76093225479127,56.37
2348.1241349983216,378.76093225479127,56.471
2348.1241349983216,368.4409322547913,56.571
2358.4441349983217,378.76093225479127,56.672
2420.3641349983213,316.84093225479126,56.972
2430.6841349983215,265.24093225479123,57.669
2430.6841349983215,265.24093225479123,58.072
2420.3641349983213,265.24093225479123,58.372
2420.3641349983213,254.92093225479124,58.972
2420.3641349983213,254.92093225479124,59.07
2420.3641349983213,254.92093225479124,59.272
2544.2041349983215,223.96093225479126,60.372
2544.2041349983215,223.96093225479126,60.471
2533.8841349983213,223.96093225479126,60.57
2451.3241349983214,254.92093225479124,62.172
2451.3241349983214,244.60093225479125,62.272
2441.0041349983217,244.60093225479125,62.372
2420.3641349983213,223.96093225479126,62.771
2729.9641349983217,120.76093225479124,65.57
2719.6441349983215,110.44093225479125,65.672
2688.6841349983215,100.12093225479126,66.068
2678.364134998322,69.16093225479125,66.37
2657.7241349983215,48.52093225479126,66.973
2637.0841349983216,48.52093225479126,67.371
2626.7641349983214,27.880932254791276,67.669
2637.0841349983216,7.2409322547912325,67.971
2616.4441349983217,-34.03906774520874,68.169
2368.7641349983214,-155.80700889587405,68.572
2368.7641349983214,-197.08700889587402,69.073
2379.0841349983216,-259.00700889587404,69.27
2410.0441349983216,-269.32700889587403,69.471
2255.2441349983214,-360.23582235336306,70.068
2203.6441349983215,-226.07582235336304,70.172
2203.6441349983215,-318.95582235336303,70.571
2203.6441349983215,-339.595822353363,70.671
2234.6041349983216,-401.51582235336303,71.17
2224.2841349983214,-473.75582235336304,71.471
2090.1241349983216,-525.8254267120361,71.869
2110.7641349983214,-525.8254267120361,71.97
2121.0841349983216,-515.5054267120361,72.87
2121.0841349983216,-515.5054267120361,72.972
2121.0841349983216,-505.18542671203613,73.67
2090.1241349983216,-432.9454267120361,74.969
2079.8041349983214,-422.62542671203613,75.071
2069.4841349983217,-401.98542671203614,75.173
2048.8441349983214,-381.34542671203616,75.272
2038.5241349983216,-371.0254267120361,75.372
2017.8841349983215,-350.3854267120361,75.473
1997.2441349983214,-298.78542671203616,76.172
1997.2441349983214,-298.78542671203616,76.571
1986.9241349983215,-309.10542671203615,76.673
1986.9241349983215,-298.78542671203616,76.773
1997.2441349983214,-298.78542671203616,76.873
1986.9241349983215,-309.10542671203615,76.973
1997.2441349983214,-309.10542671203615,78.269
1986.9241349983215,-319.42542671203614,78.368
1997.2441349983214,-309.10542671203615,78.47
1997.2441349983214,-309.10542671203615,78.57
1997.2441349983214,-319.42542671203614,78.671
2110.7641349983214,-463.90542671203616,79.869
2110.7641349983214,-484.54542671203615,79.969
2121.0841349983216,-494.86542671203614,80.07
2121.0841349983216,-494.86542671203614,80.171
2131.4041349983218,-505.18542671203613,80.271
2234.6041349983216,-608.3854267120362,81.372
2244.9241349983217,-618.7054267120361,81.473
2286.2041349983215,-639.3454267120362,82.471
2389.4041349983218,-711.5854267120362,83.07
2461.6441349983215,-822.6255119514465,83.47
2451.3241349983214,-843.2655119514466,83.571
2616.4441349983217,-859.4450471115113,84.069
2626.7641349983214,-1012.3092269515992,84.172
2750.6041349983216,-925.7838996315003,84.971
2626.7641349983214,-905.1438996315003,85.771
2616.4441349983217,-915.4638996315002,85.872
2616.4441349983217,-925.7838996315003,85.973
2575.1641349983215,-925.7838996315003,87.171
2441.0041349983217,-1026.0315020942687,91.169
2451.3241349983214,-1026.0315020942687,91.269
2441.0041349983217,-1015.7115020942688,91.968
2441.0041349983217,-1026.0315020942687,92.069
2441.0041349983217,-1026.0315020942687,92.171
2441.0041349983217,-1026.0315020942687,92.27
2368.7641349983214,-1015.7115020942688,93.17
2368.7641349983214,-1026.0315020942687,93.57
2379.0841349983216,-1056.9915020942688,93.871
2389.4041349983218,-1056.9915020942688,94.472
2461.6441349983215,-1056.9915020942688,94.771
2606.1241349983216,-1087.9515020942688,95.67
2585.4841349983217,-1129.2315020942688,96.068
2523.5641349983216,-1322.7457147789,96.573
2471.9641349983217,-1250.5057147789003,96.972
2399.7241349983215,-1271.1457147789001,97.272
2389.4041349983218,-1281.4657147789,97.469
2306.8441349983214,-1364.0257147789002,97.668
2317.1641349983215,-1302.1057147789002,97.971
2317.1641349983215,-1281.4657147789,98.272
2327.4841349983217,-1271.1457147789001,98.772
2327.4841349983217,-1271.1457147789001,99.07
2327.4841349983217,-1229.8657147789002,100.17
2327.4841349983217,-1229.8657147789002,100.469
2327.4841349983217,-1219.5457147789002,100.772
2327.4841349983217,-1209.2257147789,101.07
2348.1241349983216,-1054.4257147789,102.271
2348.1241349983216,-1064.7457147789,102.871
2348.1241349983216,-1054.4257147789,102.971
2348.1241349983216,-1044.1057147789002,103.769
2337.8041349983214,-1033.7857147789002,103.872
2348.1241349983216,-1023.4657147789002,104.869
2368.7641349983214,-1023.4657147789002,105.373
2379.0841349983216,-1013.1457147789001,105.47
2379.0841349983216,-1013.1457147789001,105.569
2379.0841349983216,-1013.1457147789001,105.669
2389.4041349983218,-1023.4657147789002,105.869
2389.4041349983218,-1013.1457147789001,105.97
2399.7241349983215,-1002.8257147789002,106.069
2399.7241349983215,-992.5057147789001,106.369
