xval,yval,time,platxval,platyval,orgxval,orgyval
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-497.75000000000006,276.02500000000003,0.0,0.0,0.0,-497.75000000000006,276.02500000000003
-115.92418909072876,1850.5811214447021,3.106,-615.9241890907288,1050.5811214447021,500.0,800.0
184.07581090927124,3180.2375626564026,3.404,-615.9241890907288,2980.2375626564026,800.0,200.0
143.90228033065796,2655.034911632538,5.105,-56.09771966934204,2555.034911632538,200.0,100.0
297.3939538002014,3537.756235599518,7.105,-302.6060461997986,3237.756235599518,600.0,300.0
532.8939700126648,3334.5179176330566,7.806,132.8939700126648,3434.5179176330566,400.0,-100.0
432.8939700126648,2697.1083998680115,8.606,132.8939700126648,3297.1083998680115,300.0,-600.0
-249.7647261619568,3811.0376024246216,12.306,250.2352738380432,3611.0376024246216,-500.0,200.0
550.2352738380432,3281.4762806892395,15.005,250.2352738380432,3781.4762806892395,300.0,-500.0
250.2352738380432,4181.268992424011,15.908,250.2352738380432,3581.2689924240112,-0.0,600.0
550.2352738380432,3666.9107365608215,16.608,250.2352738380432,4166.9107365608215,300.0,-500.0
-49.76472616195679,4066.9107365608215,17.004,250.2352738380432,4166.9107365608215,-300.0,-100.0
-149.7647261619568,4566.9107365608215,17.208,250.2352738380432,4166.9107365608215,-400.0,400.0
45.500619411468506,6789.321122169495,22.708,545.5006194114685,6989.321122169495,-500.0,-200.0
-54.499380588531494,6389.321122169495,24.504,545.5006194114685,6989.321122169495,-600.0,-600.0
-54.499380588531494,7212.682292461395,24.915,545.5006194114685,6412.682292461395,-600.0,800.0
-548.5241341590881,7112.682292461395,25.006,-148.52413415908813,6412.682292461395,-400.0,700.0
160.67127466201782,7087.498199939728,27.307,360.6712746620178,7487.498199939728,-200.0,-400.0
-77.63502836227417,6131.82546377182,29.704,22.36497163772583,6731.82546377182,-100.0,-600.0
-1074.445173740387,4245.557701587677,32.909,-2074.445173740387,4445.557701587677,1000.0,-200.0
109.19979095458984,3767.9257249832153,34.604,109.19979095458984,4167.925724983215,-0.0,-400.0
-1068.3314394950867,3867.9257249832153,35.404,-468.33143949508667,4167.925724983215,-600.0,-300.0
-1422.7682781219482,4667.925724983215,36.304,-1022.7682781219482,4167.925724983215,-400.0,500.0
-1422.7682781219482,4867.925724983215,36.608,-1022.7682781219482,4167.925724983215,-400.0,700.0
-1887.8211641311646,5397.887380123138,40.407,-1887.8211641311646,5397.887380123138,-0.0,-0.0
-2287.8211641311646,5397.887380123138,40.806,-1887.8211641311646,5397.887380123138,-400.0,0.0
-1987.8211641311646,4997.887380123138,41.106,-1887.8211641311646,5397.887380123138,-100.0,-400.0
-2707.4896001815796,4710.267949104309,43.006,-2407.4896001815796,4410.267949104309,-300.0,300.0
-2307.4896001815796,4610.267949104309,43.507,-2407.4896001815796,4410.267949104309,100.0,200.0
-2407.4896001815796,4210.267949104309,44.005,-2407.4896001815796,4410.267949104309,0.0,-200.0
-3140.6536388397217,3910.267949104309,44.804,-2540.6536388397217,4410.267949104309,-600.0,-500.0
-3140.6536388397217,4078.4751534461975,45.108,-2540.6536388397217,3978.4751534461975,-600.0,100.0
-2851.5860962867737,4215.167229175568,46.608,-2651.5860962867737,4415.167229175568,-200.0,-200.0
-2610.9695720672607,3988.654158115387,48.704,-2510.9695720672607,3988.654158115387,-100.0,0.0
-2062.398703098297,3915.4353404045105,52.006,-2062.398703098297,4315.4353404045105,-0.0,-400.0
-3176.291584968567,4579.853444099426,54.306,-2776.291584968567,4279.853444099426,-400.0,300.0
-1577.4783182144165,3906.605348587036,57.705,-1977.4783182144165,4406.605348587036,400.0,-500.0
-1477.4783182144165,4485.91566324234,57.907,-1977.4783182144165,4285.91566324234,500.0,200.0
-1977.4783182144165,3785.91566324234,58.707,-1977.4783182144165,4285.91566324234,0.0,-500.0
-1808.1562399864197,3642.431321144104,60.708,-2608.1562399864197,3642.431321144104,800.0,0.0
-1759.58247423172,3749.590096473694,63.805,-2059.58247423172,3449.590096473694,300.0,300.0
-1659.58247423172,3749.590096473694,64.104,-2059.58247423172,3449.590096473694,400.0,300.0
-1520.2614951133728,3131.8951964378357,66.608,-1520.2614951133728,2831.8951964378357,0.0,300.0
-2577.064995765686,2531.8951964378357,68.006,-1977.064995765686,2831.8951964378357,-600.0,-300.0
-2277.064995765686,3131.8951964378357,68.704,-1977.064995765686,2831.8951964378357,-300.0,300.0
-1377.064995765686,2794.090518951416,69.607,-1977.064995765686,3094.090518951416,600.0,-300.0
-1877.064995765686,2600.750958919525,70.504,-1977.064995765686,2900.750958919525,100.0,-300.0
-1677.064995765686,2900.750958919525,70.708,-1977.064995765686,2900.750958919525,300.0,-0.0
-1266.6902875900269,3643.00785779953,74.207,-1566.6902875900269,3343.00785779953,300.0,300.0
-1466.6902875900269,4372.174413204193,77.006,-1566.6902875900269,4072.174413204193,100.0,300.0
-1366.6902875900269,3972.174413204193,78.804,-1566.6902875900269,4072.174413204193,200.0,-100.0
-1666.6902875900269,3672.174413204193,79.006,-1566.6902875900269,4072.174413204193,-100.0,-400.0
-2166.690287590027,3572.174413204193,79.606,-1566.6902875900269,4072.174413204193,-600.0,-500.0
-3147.345860004425,3972.174413204193,80.308,-2147.345860004425,4072.174413204193,-1000.0,-100.0
-3463.8833022117615,3410.56533575058,80.906,-3163.8833022117615,3910.56533575058,-300.0,-500.0
-3885.177161693573,4086.3461303710938,87.507,-4085.177161693573,4586.346130371094,200.0,-500.0
-4409.126145839691,5386.649236679077,89.306,-4409.126145839691,5386.649236679077,-0.0,-0.0
-4109.126145839691,5286.649236679077,89.508,-4409.126145839691,5386.649236679077,300.0,-100.0
-3348.2036685943604,5886.649236679077,90.804,-4148.20366859436,5386.649236679077,800.0,500.0
-3921.4284324645996,5963.7451457977295,93.704,-3021.4284324645996,5463.7451457977295,-900.0,500.0
-4516.788659095764,6869.500198364258,95.706,-4516.788659095764,7269.500198364258,-0.0,-400.0
-4267.327268123627,8135.716025829315,98.909,-4067.3272681236267,8735.716025829315,-200.0,-600.0
-4867.327268123627,9139.462542533875,99.506,-4067.3272681236267,8539.462542533875,-800.0,600.0
-3814.6918296813965,10762.504179477692,103.608,-4314.6918296813965,10162.504179477692,500.0,600.0
-4014.6918296813965,11529.840750694275,104.104,-4314.6918296813965,11129.840750694275,300.0,400.0
-4214.6918296813965,11629.840750694275,104.407,-4314.6918296813965,11129.840750694275,100.0,500.0
