xval,yval,time,platxval,platyval,orgxval,orgyval
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-624.45,-212.675,0.0,0.0,0.0,-624.45,-212.675
-600.0,-200.0,0.051,0.0,0.0,-600.0,-200.0
-599.2510890960693,-200.0,0.25,-299.25108909606934,0.0,-300.0,-200.0
-99.25108909606934,-500.0,4.048,-299.25108909606934,0.0,200.0,-500.0
-99.25108909606934,-398.9315462112427,4.148,-299.25108909606934,-98.93154621124268,200.0,-300.0
-399.25108909606934,-398.9315462112427,6.848,-299.25108909606934,-98.93154621124268,-100.0,-300.0
-299.25108909606934,-738.0615973472595,10.748,-299.25108909606934,-338.0615973472595,-0.0,-400.0
-299.25108909606934,-1165.283031463623,11.25,-299.25108909606934,-865.283031463623,0.0,-300.0
-299.25108909606934,-665.283031463623,12.25,-299.25108909606934,-865.283031463623,-0.0,200.0
-499.25108909606934,-665.283031463623,15.85,-299.25108909606934,-865.283031463623,-200.0,200.0
-599.2510890960693,-665.283031463623,16.85,-299.25108909606934,-865.283031463623,-300.0,200.0
-599.2510890960693,-865.283031463623,20.049,-299.25108909606934,-865.283031463623,-300.0,0.0
-399.25108909606934,-1365.283031463623,22.051,-299.25108909606934,-865.283031463623,-100.0,-500.0
-499.25108909606934,-1100.001883506775,24.15,-299.25108909606934,-1200.001883506775,-200.0,100.0
-599.2510890960693,-1100.001883506775,24.651,-299.25108909606934,-1200.001883506775,-300.0,100.0
-899.2510890960693,-800.0018835067749,25.55,-299.25108909606934,-1200.001883506775,-600.0,400.0
-999.2510890960693,-854.3740582466125,26.348,-299.25108909606934,-754.3740582466125,-700.0,-100.0
-1130.9156608581543,-854.3740582466125,26.647,-730.9156608581543,-754.3740582466125,-400.0,-100.0
-1130.9156608581543,-854.3740582466125,27.847,-730.9156608581543,-754.3740582466125,-400.0,-100.0
-1230.9156608581543,-854.3740582466125,28.35,-730.9156608581543,-754.3740582466125,-500.0,-100.0
-1230.9156608581543,-754.3740582466125,28.55,-730.9156608581543,-754.3740582466125,-500.0,-0.0
-1330.9156608581543,-654.3740582466125,29.15,-730.9156608581543,-754.3740582466125,-600.0,100.0
-1398.8458323478699,-754.3740582466125,29.85,-998.8458323478699,-754.3740582466125,-400.0,0.0
-1691.2659072875977,-354.37405824661255,32.247,-1391.2659072875977,-754.3740582466125,-300.0,400.0
-1691.2659072875977,-81.3503909111023,32.752,-1391.2659072875977,-181.3503909111023,-300.0,100.0
-1791.2659072875977,-181.3503909111023,33.447,-1391.2659072875977,-181.3503909111023,-400.0,0.0
-1791.2659072875977,-81.3503909111023,35.55,-1391.2659072875977,-181.3503909111023,-400.0,100.0
-1791.2659072875977,-81.3503909111023,36.85,-1391.2659072875977,-181.3503909111023,-400.0,100.0
-1691.2659072875977,18.649609088897705,37.251,-1391.2659072875977,-181.3503909111023,-300.0,200.0
-1691.2659072875977,18.649609088897705,37.45,-1391.2659072875977,-181.3503909111023,-300.0,200.0
-1691.2659072875977,18.649609088897705,37.647,-1391.2659072875977,-181.3503909111023,-300.0,200.0
-1691.2659072875977,18.649609088897705,38.247,-1391.2659072875977,-181.3503909111023,-300.0,200.0
-1891.2659072875977,18.649609088897705,38.948,-1391.2659072875977,-181.3503909111023,-500.0,200.0
-1591.2659072875977,-81.3503909111023,43.849,-1391.2659072875977,-181.3503909111023,-200.0,100.0
-1091.2659072875977,-281.3503909111023,46.049,-1391.2659072875977,-181.3503909111023,300.0,-100.0
-1091.2659072875977,-281.3503909111023,46.547,-1391.2659072875977,-181.3503909111023,300.0,-100.0
