xval,yval,time
0.0,0.0,1638999319.204
749.3142001438141,176.08019423484802,0.0
749.3142001438141,176.08019423484802,0.0
847.6966072177887,35.72422953605652,1.658
842.7366072177887,13.40422953605652,2.256
944.4166072177887,-652.0280181312561,4.758
926.5469426727295,-813.6736920642853,5.759
2011.9498840999604,-1946.7332052516938,10.361
2031.7898840999603,-2508.4270462989807,12.558
2168.7928621292112,-2719.830024328232,13.756
2605.1710744380953,-3064.8660197639465,14.957
3189.4894670295716,-3146.736952314377,15.859
3346.9568518161773,-3151.6969523143766,16.258
3756.7450169467925,-3402.26120262146,17.66
3777.467017993927,-3404.74120262146,17.757
4465.967017402649,-3912.6640775299074,18.958
5207.902364263535,-3868.024077529907,20.257
5675.284350194931,-3853.144077529907,21.558
5980.573817300797,-3786.1840775299074,22.659
6130.36314127922,-3783.7040775299074,22.76
6219.643141279221,-3776.2640775299074,22.858
6427.954263420105,-3772.2327396583555,23.858
7599.573198194504,-3455.8914262866974,25.756
7793.982833013534,-3473.2514262866976,25.857
7719.582833013535,-3490.611426286697,25.959
7806.382833013535,-3191.9831013774874,26.06
8186.8244597625735,-3179.5831013774873,27.059
10114.436675262452,-1775.379573431015,31.858
10817.897393789292,-1220.3286624336242,34.06
11342.238355150223,-622.106364812851,34.959
11354.638355150222,-397.52865721702574,35.56
11463.130849895477,-276.00865721702576,36.059
11748.530550918578,-53.02538569450378,36.658
12669.678261976242,402.1676429748535,38.261
13253.461319675445,952.6661775493621,39.659
13769.164885454178,1458.5527249908448,41.557
13843.564885454178,1975.2438164997102,42.657
14394.759060516357,2939.03815574646,44.861
15281.588338050842,2968.79815574646,46.159
15291.508338050842,4087.669735336304,46.56
15834.068743066788,4657.084670085907,48.457
16059.748743066788,5689.2655859375,49.756
18752.405014076234,6400.898829050064,53.058
19966.89171667099,6757.843038320541,54.659
19949.53171667099,6807.443038320542,54.76
19949.53171667099,6797.523038320542,54.86
19969.37171667099,6950.340088405609,54.96
20009.05171667099,7012.340088405609,55.058
19975.38116027832,7089.220088405609,55.156
20101.86116027832,7094.180088405609,55.257
20951.706029672623,7140.676629571914,56.959
21729.713604402543,7602.128660049439,57.56
21694.99360440254,7626.928660049439,57.66
23342.98845287323,8339.562657899856,60.158
23716.12060049057,8354.442657899857,60.459
23910.810542669296,8349.482657899856,61.061
23972.810542669296,8472.240963516235,61.557
24148.062809953688,8509.440963516236,62.057
24177.82280995369,8635.920963516235,62.356
24185.26280995369,8920.970130052567,62.656
25496.155856256486,8968.090130052566,63.958
25867.005154647828,9060.968431253434,64.458
25854.605154647827,9048.568431253434,64.557
26859.927352523802,8991.528431253433,66.26
26921.927352523802,9016.328431253432,66.559
27513.11942357063,9001.448431253433,67.759
28131.08266919136,9118.008431253433,69.158
28585.455461664198,9119.542704801559,70.161
28663.371255378723,9124.50270480156,70.459
28922.12319079399,9102.18270480156,71.16
29265.088517684937,9124.50270480156,72.06
29696.601238174437,9385.603142385482,73.058
29736.281238174437,9383.123142385482,73.156
30000.86126483917,9291.363142385482,74.261
30508.78317399025,9301.283142385482,74.958
30732.064023723604,8951.892089509964,77.357
31866.727633810042,9003.972089509964,77.556
31708.007633810044,9044.852221384048,78.059
31851.847633810044,9052.292221384048,78.661
32104.925576696394,9064.692221384048,80.46
32179.325576696396,8853.338229722976,81.757
32204.125576696395,8814.177497739793,83.06
32161.965576696395,8795.741293315887,84.857
32201.645576696395,8852.941415519714,86.361
32199.165576696396,8862.861415519714,86.461
32226.445576696395,8890.141415519714,86.56
31891.645576696395,8660.93250823021,87.458
31267.649683628082,8070.863558616638,88.856
31329.649683628082,8046.063558616638,89.557
31446.209683628083,8006.383558616638,90.156
31537.969683628082,8070.863558616638,90.46
32025.594875955583,8105.583558616639,91.159
32050.991451911927,8031.183558616638,91.46
31931.951451911926,7850.422387037277,91.859
31996.431451911925,7850.422387037277,92.96
32150.191451911927,7917.382387037277,94.261
32354.081756792068,7959.542387037277,94.858
32351.601756792068,7937.222387037277,95.26
32528.84925679207,7783.462387037277,96.657
32758.371662044527,7518.550618572235,97.557
32770.77166204453,7525.990618572235,98.26
32810.45166204453,7550.790618572235,98.759
32854.7124767971,7592.950618572235,99.161
32849.752476797104,7560.710618572235,99.86
32817.51247679711,7506.1506185722355,100.358
32810.072476797104,7493.750618572235,100.46
32544.946928577425,7393.639787349701,100.96
32284.080333919526,7152.175990190506,102.061
32212.160333919524,7166.361875514984,102.157
32141.300039377213,7089.4818755149845,102.659
31890.862056388854,6648.994303588867,103.856
