xval,yval,time,platxval,platyval,orgxval,orgyval
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002.0800000000002,139.32,0.0,0.0,0.0,2002.0800000000002,139.32
2100.0,200.0,0.188,0.0,0.0,2100.0,200.0
800.0,400.0,1.584,0.0,0.0,800.0,400.0
-154.44615483283997,371.8034243583679,1.788,-754.44615483284,-28.19657564163208,600.0,400.0
-154.44615483283997,55.550535917282104,2.086,-754.44615483284,-244.4494640827179,600.0,300.0
-54.446154832839966,155.5505359172821,2.588,-754.44615483284,-244.4494640827179,700.0,400.0
-54.446154832839966,-14.579559564590454,2.886,-754.44615483284,-414.57955956459045,700.0,400.0
-154.44615483283997,-701.5094137191772,4.188,-754.44615483284,-1001.5094137191772,600.0,300.0
-254.44615483283997,-786.6360688209534,4.988,-754.44615483284,-1186.6360688209534,500.0,400.0
-354.44615483283997,-956.3476753234863,5.788,-754.44615483284,-1356.3476753234863,400.0,400.0
-454.44615483283997,-1226.4728391170502,6.386,-754.44615483284,-1526.4728391170502,300.0,300.0
-454.44615483283997,-1126.4728391170502,6.686,-754.44615483284,-1526.4728391170502,300.0,400.0
-554.44615483284,-1427.4295091629028,6.887,-754.44615483284,-1727.4295091629028,200.0,300.0
-754.44615483284,-1327.4295091629028,7.488,-754.44615483284,-1727.4295091629028,-0.0,400.0
-854.44615483284,-1736.0594952106476,7.689,-754.44615483284,-2036.0594952106476,-100.0,300.0
-1354.44615483284,-2137.8962767124176,9.285,-754.44615483284,-2437.8962767124176,-600.0,300.0
-1176.150279045105,-2292.244734764099,10.086,-476.150279045105,-2592.244734764099,-700.0,300.0
-1176.150279045105,-2292.244734764099,10.588,-476.150279045105,-2592.244734764099,-700.0,300.0
-844.9726927280426,-2192.244734764099,11.686,-244.9726927280426,-2592.244734764099,-600.0,400.0
-1044.9726927280426,-2331.603443622589,12.486,-244.9726927280426,-2731.603443622589,-800.0,400.0
-659.3996024131775,-2585.818041563034,12.988,-59.39960241317749,-2885.818041563034,-600.0,300.0
-759.3996024131775,-2585.818041563034,13.286,-59.39960241317749,-2885.818041563034,-700.0,300.0
-651.2641167640686,-2585.818041563034,13.788,48.7358832359314,-2885.818041563034,-700.0,300.0
-620.071188211441,-2585.818041563034,14.086,79.92881178855896,-2885.818041563034,-700.0,300.0
-620.071188211441,-2585.818041563034,14.588,79.92881178855896,-2885.818041563034,-700.0,300.0
-411.94674015045166,-2585.818041563034,15.388,188.05325984954834,-2885.818041563034,-600.0,300.0
-411.94674015045166,-2585.818041563034,16.188,188.05325984954834,-2885.818041563034,-600.0,300.0
-311.94674015045166,-2685.818041563034,16.988,188.05325984954834,-2885.818041563034,-500.0,200.0
-311.94674015045166,-2685.818041563034,17.584,188.05325984954834,-2885.818041563034,-500.0,200.0
-311.94674015045166,-2585.818041563034,18.086,188.05325984954834,-2885.818041563034,-500.0,300.0
-411.94674015045166,-2485.818041563034,18.588,188.05325984954834,-2885.818041563034,-600.0,400.0
-511.94674015045166,-2717.9706931114197,19.184,188.05325984954834,-3117.9706931114197,-700.0,400.0
-511.94674015045166,-2997.9345750808716,19.686,188.05325984954834,-3297.9345750808716,-700.0,300.0
-511.94674015045166,-3195.3935039043427,20.486,188.05325984954834,-3495.3935039043427,-700.0,300.0
-511.94674015045166,-3095.3935039043427,20.988,188.05325984954834,-3495.3935039043427,-700.0,400.0
-511.94674015045166,-3365.5097436904907,21.585,188.05325984954834,-3665.5097436904907,-700.0,300.0
-511.94674015045166,-3365.5097436904907,21.788,188.05325984954834,-3665.5097436904907,-700.0,300.0
-411.94674015045166,-3265.5097436904907,22.086,188.05325984954834,-3665.5097436904907,-600.0,400.0
-411.94674015045166,-3466.407233476639,22.886,188.05325984954834,-3866.407233476639,-600.0,400.0
-411.94674015045166,-3651.9270145893097,23.686,188.05325984954834,-4051.9270145893097,-600.0,400.0
-411.94674015045166,-3651.9270145893097,24.188,188.05325984954834,-4051.9270145893097,-600.0,400.0
-411.94674015045166,-3651.9270145893097,24.988,188.05325984954834,-4051.9270145893097,-600.0,400.0
-411.94674015045166,-3651.9270145893097,25.788,188.05325984954834,-4051.9270145893097,-600.0,400.0
-411.94674015045166,-3651.9270145893097,26.086,188.05325984954834,-4051.9270145893097,-600.0,400.0
-411.94674015045166,-3800.516356229782,26.886,188.05325984954834,-4100.516356229782,-600.0,300.0
-411.94674015045166,-3800.516356229782,27.686,188.05325984954834,-4100.516356229782,-600.0,300.0
-411.94674015045166,-3800.516356229782,28.486,188.05325984954834,-4100.516356229782,-600.0,300.0
