xval,yval,time,platxval,platyval,orgxval,orgyval,,
-17150.19933,2553.988022,2064.265,-17250.19933,2153.561022,100,200,,
-17150.19933,2553.988022,2064.863,-17250.19933,2153.561022,100,200,,
-17150.19933,2553.988022,2065.163,-17250.19933,2153.561022,100,200,,
-17150.19933,2553.988022,2065.359,-17250.19933,2153.561022,100,200,,
-17150.19933,2553.988022,2066.461,-17250.19933,2153.561022,100,200,,
-17150.19933,2553.988022,2067.161,-17250.19933,2153.561022,100,200,,
-17150.19933,2553.988022,2067.464,-17250.19933,2153.561022,100,200,,
-17150.19933,2553.988022,2067.761,-17250.19933,2153.561022,100,200,,
-17150.19933,2553.988022,2068.363,-17250.19933,2153.561022,100,200,,
-17150.19933,2553.988022,2068.564,-17250.19933,2153.561022,100,200,,
-17150.19933,2653.988022,2069.564,-17250.19933,2153.561022,100,300,,
-17350.19933,2653.988022,2070.36,-17250.19933,2153.561022,-100,300,,
-17250.19933,2717.877046,2070.664,-17250.19933,2217.450046,0,300,,
-17250.19933,2717.877046,2070.761,-17250.19933,2217.450046,0,300,,
-17250.19933,2729.285802,2071.361,-17250.19933,2228.858802,0,300,,
-17250.19933,2729.285802,2071.761,-17250.19933,2228.858802,0,300,,
-17250.19933,2740.583009,2072.46,-17250.19933,2240.156009,0,300,,
-17250.19933,2740.583009,2073.164,-17250.19933,2240.156009,0,300,,
-17250.19933,2740.583009,2073.265,-17250.19933,2240.156009,0,300,,
-17250.19933,2740.583009,2073.363,-17250.19933,2240.156009,0,300,,
-17250.19933,2740.583009,2073.66,-17250.19933,2240.156009,0,300,,
-17250.19933,2740.583009,2074.16,-17250.19933,2240.156009,0,300,,
-17250.19933,2740.583009,2074.661,-17250.19933,2240.156009,0,300,,
-17250.19933,2740.583009,2075.265,-17250.19933,2240.156009,0,300,,
-17150.19933,2740.583009,2076.162,-17250.19933,2240.156009,100,300,,
-17150.19933,2740.583009,2076.263,-17250.19933,2240.156009,100,300,,
-17150.19933,2740.583009,2076.563,-17250.19933,2240.156009,100,300,,
-17150.19933,2640.583009,2077.063,-17250.19933,2240.156009,100,200,,
-17150.19933,2640.583009,2078.162,-17250.19933,2240.156009,100,200,,
-17150.19933,2640.583009,2078.46,-17250.19933,2240.156009,100,200,,
-17150.19933,2640.583009,2078.663,-17250.19933,2240.156009,100,200,,
-17150.19933,2640.583009,2079.265,-17250.19933,2240.156009,100,200,,
-17150.19933,2640.583009,2079.464,-17250.19933,2240.156009,100,200,,
-17150.19933,2640.583009,2079.963,-17250.19933,2240.156009,100,200,,
-17150.19933,2640.583009,2080.361,-17250.19933,2240.156009,100,200,,
-17050.19933,2640.583009,2080.662,-17250.19933,2240.156009,200,200,,
-17050.19933,2640.583009,2080.962,-17250.19933,2240.156009,200,200,,
-17050.19933,2640.583009,2081.361,-17250.19933,2240.156009,200,200,,
-17122.92293,2640.583009,2081.663,-17222.92293,2240.156009,100,200,,
-17022.92293,2640.583009,2082.161,-17222.92293,2240.156009,200,200,,
-17006.71382,2640.583009,2083.661,-17206.71382,2240.156009,200,200,,
-17106.71382,2640.583009,2083.863,-17206.71382,2240.156009,100,200,,
-17106.71382,2640.583009,2084.063,-17206.71382,2240.156009,100,200,,
-17006.71382,2640.583009,2084.462,-17206.71382,2240.156009,200,200,,
-17006.71382,2640.583009,2084.662,-17206.71382,2240.156009,200,200,,
-17006.71382,2640.583009,2084.862,-17206.71382,2240.156009,200,200,,
-17006.71382,2640.583009,2085.063,-17206.71382,2240.156009,200,200,,
-17006.71382,2640.583009,2085.263,-17206.71382,2240.156009,200,200,,
-17006.71382,2640.583009,2085.565,-17206.71382,2240.156009,200,200,,
-17006.71382,2640.583009,2085.863,-17206.71382,2240.156009,200,200,,
-17006.71382,2640.583009,2086.363,-17206.71382,2240.156009,200,200,,
-17006.71382,2640.583009,2086.664,-17206.71382,2240.156009,200,200,,
-17106.71382,2640.583009,2087.162,-17206.71382,2240.156009,100,200,,
-17106.71382,2740.583009,2087.562,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2088.064,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2089.163,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2089.66,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2090.563,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2090.664,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2090.963,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2091.663,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2091.865,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2091.963,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2093.16,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2093.363,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2093.563,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2093.764,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2094.16,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2094.664,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2094.864,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2095.162,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2095.261,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2095.361,-17206.71382,2240.156009,100,300,,
-17106.71382,2740.583009,2095.461,-17206.71382,2240.156009,100,300,,
-17006.71382,2740.583009,2095.661,-17206.71382,2240.156009,200,300,,
-16843.02286,2824.760822,2111.063,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2111.559,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2112.365,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2112.962,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2113.161,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2114.062,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2114.361,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2114.663,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2116.16,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2116.562,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2116.861,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2117.361,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2117.864,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2118.163,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2118.66,-17043.02286,2324.333822,200,300,,
-16843.02286,2824.760822,2119.163,-17043.02286,2324.333822,200,300,,
-16829.99158,2824.760822,2119.56,-17029.99158,2324.333822,200,300,,
-16829.99158,2824.760822,2120.061,-17029.99158,2324.333822,200,300,,
-16829.99158,2824.760822,2120.762,-17029.99158,2324.333822,200,300,,
-16829.99158,2824.760822,2121.662,-17029.99158,2324.333822,200,300,,
-16904.78813,2824.760822,2121.96,-17004.78813,2324.333822,100,300,,
-16904.78813,2824.760822,2122.061,-17004.78813,2324.333822,100,300,,
-16804.78813,2824.760822,2122.362,-17004.78813,2324.333822,200,300,,
-16804.78813,2824.760822,2122.461,-17004.78813,2324.333822,200,300,,
-16804.78813,2824.760822,2123.36,-17004.78813,2324.333822,200,300,,
-16804.78813,2824.760822,2124.259,-17004.78813,2324.333822,200,300,,
-16804.78813,2824.760822,2124.763,-17004.78813,2324.333822,200,300,,
-16804.78813,2824.760822,2125.361,-17004.78813,2324.333822,200,300,,
-16904.78813,2824.760822,2126.46,-17004.78813,2324.333822,100,300,,
-16904.78813,2856.457194,2126.763,-17004.78813,2356.030194,100,300,,
-16904.78813,2856.457194,2127.464,-17004.78813,2356.030194,100,300,,
-16904.78813,2856.457194,2128.062,-17004.78813,2356.030194,100,300,,
-16904.78813,2882.033458,2128.762,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2129.36,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2130.061,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2130.762,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2131.363,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2131.963,-17004.78813,2381.606458,100,300,,
-17004.78813,2882.033458,2132.66,-17004.78813,2381.606458,0,300,,
-17004.78813,2882.033458,2133.463,-17004.78813,2381.606458,0,300,,
-17004.78813,2882.033458,2134.06,-17004.78813,2381.606458,0,300,,
-17004.78813,2882.033458,2134.763,-17004.78813,2381.606458,0,300,,
-17004.78813,2882.033458,2135.359,-17004.78813,2381.606458,0,300,,
-17004.78813,2882.033458,2135.46,-17004.78813,2381.606458,0,300,,
-17004.78813,2882.033458,2136.06,-17004.78813,2381.606458,0,300,,
-17004.78813,2782.033458,2136.86,-17004.78813,2381.606458,0,200,,
-17004.78813,2782.033458,2137.563,-17004.78813,2381.606458,0,200,,
-16904.78813,2782.033458,2138.465,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2139.461,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2140.36,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2140.461,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2140.564,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2141.462,-17004.78813,2381.606458,100,200,,
-17004.78813,2782.033458,2141.563,-17004.78813,2381.606458,0,200,,
-17004.78813,2782.033458,2142.261,-17004.78813,2381.606458,0,200,,
-16904.78813,2782.033458,2143.061,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2143.36,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2144.46,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2144.562,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2144.664,-17004.78813,2381.606458,100,200,,
-16904.78813,2682.033458,2145.959,-17004.78813,2381.606458,100,100,,
-16904.78813,2682.033458,2146.062,-17004.78813,2381.606458,100,100,,
-16904.78813,2782.033458,2146.96,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2147.061,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2148.162,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2149.063,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2149.96,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2150.46,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2150.56,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2150.662,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2150.959,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2151.062,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2151.961,-17004.78813,2381.606458,100,200,,
-16904.78813,2782.033458,2152.66,-17004.78813,2381.606458,100,200,,
-16904.78813,2882.033458,2153.561,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2154.86,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2155.16,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2155.264,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2156.061,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2156.362,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2157.261,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2157.361,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2157.761,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2157.862,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2158.959,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2159.061,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2160.16,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2161.362,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2161.76,-17004.78813,2381.606458,100,300,,
-16904.78813,2882.033458,2161.864,-17004.78813,2381.606458,100,300,,
-16904.78813,2925.749235,2163.06,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2164.46,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2164.563,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2165.66,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2165.761,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2166.062,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2166.461,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2167.56,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2167.662,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2168.76,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2169.66,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2169.961,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2170.56,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2170.661,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2170.762,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2171.161,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2172.16,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2172.46,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2172.562,-17004.78813,2425.322235,100,300,,
-16904.78813,2925.749235,2173.46,-17004.78813,2425.322235,100,300,,
-16904.78813,2825.749235,2173.563,-17004.78813,2425.322235,100,200,,
-16904.78813,2825.749235,2174.36,-17004.78813,2425.322235,100,200,,
-16904.78813,2825.749235,2174.461,-17004.78813,2425.322235,100,200,,
-16904.78813,2825.749235,2174.863,-17004.78813,2425.322235,100,200,,
-17004.78813,2825.749235,2177.159,-17004.78813,2425.322235,0,200,,
-17004.78813,2825.749235,2177.261,-17004.78813,2425.322235,0,200,,
-17004.78813,2825.749235,2177.563,-17004.78813,2425.322235,0,200,,
-17004.78813,2825.749235,2178.764,-17004.78813,2425.322235,0,200,,
-17004.78813,2725.749235,2180.761,-17004.78813,2425.322235,0,100,,
-17004.78813,2725.749235,2180.862,-17004.78813,2425.322235,0,100,,
-17004.78813,2725.749235,2180.964,-17004.78813,2425.322235,0,100,,
-16904.78813,2632.574202,2182.063,-17004.78813,2332.147202,100,100,,
-16904.78813,2626.188957,2183.46,-17004.78813,2325.761957,100,100,,
-16904.78813,2626.188957,2183.56,-17004.78813,2325.761957,100,100,,
-16904.78813,2607.769453,2183.661,-17004.78813,2307.342453,100,100,,
-17004.78813,2595.244198,2183.764,-17004.78813,2294.817198,0,100,,
-17004.78813,2569.656075,2184.76,-17004.78813,2269.229075,0,100,,
-17004.78813,2569.656075,2184.863,-17004.78813,2269.229075,0,100,,
-17004.78813,2532.039152,2186.36,-17004.78813,2231.612152,0,100,,
-17004.78813,2525.898672,2186.461,-17004.78813,2225.471672,0,100,,
-17004.78813,2513.305723,2186.565,-17004.78813,2212.878723,0,100,,
-17104.78813,2444.106739,2187.96,-17004.78813,2143.679739,-100,100,,
-17104.78813,2444.106739,2188.062,-17004.78813,2143.679739,-100,100,,
-17104.78813,2444.106739,2188.16,-17004.78813,2143.679739,-100,100,,
-17104.78813,2444.106739,2188.36,-17004.78813,2143.679739,-100,100,,
-17104.78813,2444.106739,2188.462,-17004.78813,2143.679739,-100,100,,
-17104.78813,2381.804779,2189.663,-17004.78813,2081.377779,-100,100,,
-17104.78813,2344.902306,2190.86,-17004.78813,2044.475306,-100,100,,
-17104.78813,2344.902306,2190.962,-17004.78813,2044.475306,-100,100,,
-17104.78813,2320.653077,2192.26,-17004.78813,2020.226077,-100,100,,
-17104.78813,2320.653077,2192.36,-17004.78813,2020.226077,-100,100,,
-17104.78813,2320.653077,2192.463,-17004.78813,2020.226077,-100,100,,
-17104.78813,2308.618583,2193.861,-17004.78813,2008.191583,-100,100,,
-17104.78813,2284.116018,2195.06,-17004.78813,1983.689018,-100,100,,
-17104.78813,2271.345235,2195.46,-17004.78813,1970.918235,-100,100,,
-17104.78813,2271.345235,2195.561,-17004.78813,1970.918235,-100,100,,
-17104.78813,2271.345235,2195.661,-17004.78813,1970.918235,-100,100,,
-17104.78813,2271.345235,2195.763,-17004.78813,1970.918235,-100,100,,
-17104.78813,2221.758753,2198.059,-17004.78813,1921.331753,-100,100,,
-17104.78813,2221.758753,2198.16,-17004.78813,1921.331753,-100,100,,
-17104.78813,2221.758753,2198.264,-17004.78813,1921.331753,-100,100,,
-17104.78813,2221.758753,2198.364,-17004.78813,1921.331753,-100,100,,
-17204.78813,2196.953711,2200.659,-17004.78813,1896.526711,-200,100,,
-17204.78813,2196.953711,2200.762,-17004.78813,1896.526711,-200,100,,
-17204.78813,2196.953711,2202.161,-17004.78813,1896.526711,-200,100,,
-17204.78813,2196.953711,2202.96,-17004.78813,1896.526711,-200,100,,
-17204.78813,2196.953711,2203.062,-17004.78813,1896.526711,-200,100,,
-17204.78813,2184.673749,2204.36,-17004.78813,1884.246749,-200,100,,
-17204.78813,2184.673749,2204.461,-17004.78813,1884.246749,-200,100,,
-17204.78813,2184.673749,2204.563,-17004.78813,1884.246749,-200,100,,
-17204.78813,2184.673749,2205.261,-17004.78813,1884.246749,-200,100,,
-17204.78813,2184.673749,2206.061,-17004.78813,1884.246749,-200,100,,
-17204.78813,2184.673749,2206.461,-17004.78813,1884.246749,-200,100,,
-17204.78813,2184.673749,2206.563,-17004.78813,1884.246749,-200,100,,
-17204.78813,2165.505392,2207.761,-17004.78813,1865.078392,-200,100,,
-17204.78813,2165.505392,2208.261,-17004.78813,1865.078392,-200,100,,
-17104.78813,2165.505392,2209.86,-17004.78813,1865.078392,-100,100,,
-17104.78813,2128.665915,2209.959,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2210.06,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2210.161,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2210.26,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2210.36,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2210.46,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2210.661,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2210.761,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2211.16,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2211.261,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2211.361,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2212.061,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2212.161,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2212.261,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2212.36,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2212.462,-17004.78813,1828.238915,-100,100,,
-17104.78813,2128.665915,2212.562,-17004.78813,1828.238915,-100,100,,
-17104.78813,2116.385189,2213.961,-17004.78813,1815.958189,-100,100,,
-17104.78813,2110.245179,2214.46,-17004.78813,1809.818179,-100,100,,
