xval,yval,time
-808.5,1633.17,3257
-840.84,1654.73,3279
-867.79,1681.68,3288
-889.35,1714.02,3313
-910.91,1746.36,3316
-910.91,1800.26,3334
-910.91,1854.16,3392
-862.4,1859.55,3399
-808.5,1859.55,3399
-770.77,1875.72,3421
-770.77,1929.62,3439
-786.94,1967.35,3456
-835.45,1972.74,3456
-889.35,1972.74,3457
-943.25,1972.74,3464
-959.42,2010.47,3471
-975.59,2048.2,3483
-997.15,2080.54,3485
-1034.88,2096.71,3519
-1067.22,2118.27,3522
-1078.0,2161.39,3532
-1131.9,2161.39,3595
-1180.41,2166.78,3609
-1218.14,2182.95,3632
-1266.65,2188.34,3689
-1304.38,2204.51,3762
-1336.72,2226.07,3801
-1390.62,2226.07,3861
-1444.52,2226.07,3894
-1444.52,2172.17,3991
-1482.25,2156.0,4027
-1428.35,2156.0,4143
-1374.45,2156.0,4143
-1374.45,2102.1,4166
-1325.94,2096.71,4266
-1277.43,2091.32,4304
-1261.26,2053.59,4379
-1282.82,2021.25,4409
-1320.55,2037.42,4417
-1358.28,2053.59,4422
-1412.18,2053.59,4423
-1466.08,2053.59,4423
-1482.25,2080.54,4476
-1466.08,2042.81,4488
-1439.13,2015.86,4488
-1406.79,1994.3,4488
-1352.89,1994.3,4488
-1298.99,1994.3,4489
-1342.11,1983.52,4588
-1396.01,1983.52,4589
-1449.91,1983.52,4589
-1487.64,1967.35,4601
-1541.54,1967.35,4629
-1595.44,1967.35,4660
-1600.83,1918.84,4683
-1638.56,1902.67,4693
-1665.51,1875.72,4738
-1687.07,1843.38,4827
-1687.07,1789.48,4827
-1687.07,1735.58,4834
-1633.17,1735.58,4835
-1579.27,1735.58,4835
-1525.37,1735.58,4838
-1471.47,1735.58,4846
-1455.3,1762.53,4846
-1471.47,1800.26,4846
-1509.2,1816.43,4847
-1563.1,1816.43,4885
-1611.61,1811.04,4912
-1595.44,1773.31,4912
-1568.49,1746.36,4912
-1541.54,1719.41,4913
-1514.59,1692.46,4913
-1482.25,1670.9,4913
-1439.13,1660.12,4913
-1449.91,1703.24,4967
-1471.47,1735.58,4967
-1514.59,1746.36,4968
-1552.32,1762.53,5026
-1546.93,1735.58,5066
-1519.98,1708.63,5066
-1471.47,1703.24,5066
-1417.57,1703.24,5067
-1396.01,1735.58,5077
-1439.13,1746.36,5090
-1493.03,1746.36,5090
-1546.93,1746.36,5152
-1600.83,1746.36,5168
-1627.78,1773.31,5228
-1617.0,1730.19,5270
-1563.1,1730.19,5271
-1509.2,1730.19,5271
-1519.98,1730.19,5329
-1573.88,1730.19,5329
-1617.0,1740.97,5392
-1643.95,1767.92,5392
-1681.68,1784.09,5392
-1730.19,1789.48,5432
-1757.14,1816.43,5432
-1789.48,1837.99,5446
-1843.38,1837.99,5466
-1897.28,1837.99,5510
-1951.18,1837.99,5532
-1983.52,1816.43,5547
-1972.74,1773.31,5547
-1918.84,1773.31,5547
-1881.11,1757.14,5579
-1918.84,1740.97,5617
-1972.74,1740.97,5617
-1994.3,1708.63,5629
-1994.3,1654.73,5634
-1999.69,1606.22,5689
-2053.59,1606.22,5695
-2075.15,1573.88,6717
-2112.88,1590.05,12888
-2129.05,1617.0,13271
-2156.0,1590.05,13271
-2182.95,1563.1,13271
-2209.9,1536.15,13271
-2236.85,1509.2,13271
-2263.8,1482.25,13271
-2290.75,1455.3,13271
-2339.26,1449.91,13272
-2393.16,1449.91,13272
-2403.94,1406.79,13284
-2430.89,1379.84,13308
-2441.67,1422.96,13315
-2452.45,1466.08,13315
-2441.67,1422.96,13326
-2403.94,1406.79,13327
-2360.82,1406.79,13354
-2414.72,1406.79,13354
-2468.62,1406.79,13356
-2522.52,1406.79,13370
-2576.42,1406.79,13381
-2630.32,1406.79,13392
-2684.22,1406.79,13394
-2700.39,1444.52,13395
-2727.34,1471.47,13395
-2765.07,1487.64,13395
-2818.97,1487.64,13396
-2872.87,1487.64,13397
-2926.77,1487.64,13443
-2937.55,1444.52,13448
-2937.55,1390.62,13459
-2948.33,1347.5,13471
-2975.28,1374.45,13503
-2975.28,1428.35,13504
-2953.72,1460.69,13534
-2899.82,1460.69,13534
-2845.92,1460.69,13535
-2813.58,1482.25,13537
-2813.58,1536.15,13561
-2813.58,1590.05,13581
-2775.85,1606.22,13581
-2770.46,1654.73,13591
-2770.46,1708.63,13623
-2765.07,1757.14,13639
-2727.34,1773.31,13639
-2700.39,1800.26,13662
-2684.22,1837.99,13674
-2657.27,1864.94,13682
-2657.27,1918.84,13692
-2657.27,1972.74,13706
-2657.27,2026.64,13720
-2657.27,2080.54,13747
-2673.44,2118.27,13753
-2700.39,2145.22,13753
-2743.51,2156.0,13753
-2797.41,2156.0,13754
-2851.31,2156.0,13754
-2883.65,2177.56,13756
-2926.77,2188.34,13760
-2942.94,2226.07,13764
-2969.89,2253.02,13765
-3007.62,2269.19,13778
-3034.57,2296.14,13778
-3045.35,2339.26,13780
-3045.35,2393.16,13784
-3066.91,2425.5,13812
-3077.69,2468.62,13820
-3099.25,2500.96,13822
-3120.81,2533.3,13826
-3147.76,2560.25,13826
-3169.32,2592.59,13830
-3223.22,2592.59,13845
-3255.56,2614.15,13855
-3255.56,2668.05,13886
-3287.9,2689.61,13896
-3309.46,2721.95,13906
-3336.41,2748.9,13918
-3384.92,2754.29,13931
-3433.43,2748.9,13955
-3460.38,2721.95,13955
-3487.33,2695.0,13955
-3514.28,2668.05,13955
-3541.23,2641.1,13956
-3568.18,2614.15,13956
-3595.13,2587.2,13956
-3622.08,2560.25,13958
-3643.64,2527.91,13961
-3665.2,2495.57,13966
-3675.98,2452.45,13980
-3724.49,2447.06,13982
-3756.83,2425.5,13987
-3778.39,2393.16,13992
-3816.12,2376.99,13993
-3826.9,2333.87,13998
-3880.8,2333.87,14006
-3934.7,2333.87,14013
-3961.65,2306.92,14035
-4015.55,2306.92,14070
-4064.06,2312.31,14111
-4091.01,2339.26,14111
-4117.96,2366.21,14111
-4144.91,2393.16,14111
-4144.91,2447.06,14115
-4144.91,2500.96,14127
-4144.91,2554.86,14137
-4144.91,2608.76,14146
-4144.91,2662.66,14157
-4144.91,2716.56,14167
-4101.79,2727.34,14167
-4047.89,2727.34,14167
-4004.77,2738.12,14172
-4004.77,2792.02,14191
-4020.94,2829.75,14201
-4064.06,2840.53,14201
-4112.57,2845.92,14201
-4166.47,2845.92,14210
-4171.86,2894.43,14238
-4171.86,2948.33,14244
-4182.64,2991.45,14249
-4209.59,3018.4,14253
-4241.93,3039.96,14259
-4290.44,3045.35,14262
-4344.34,3045.35,14267
-4365.9,3077.69,14279
-4392.85,3104.64,14279
-4414.41,3136.98,14279
-4457.53,3147.76,14290
-4484.48,3174.71,14300
-4506.04,3207.05,14319
-4522.21,3244.78,14320
-4549.16,3271.73,14324
-4570.72,3304.07,14330
-4608.45,3320.24,14342
-4635.4,3347.19,14344
-4662.35,3374.14,14347
-4705.47,3384.92,14356
-4732.42,3411.87,14356
-4753.98,3444.21,14364
-4770.15,3481.94,14369
-4797.1,3508.89,14369
-4824.05,3535.84,14369
-4845.61,3568.18,14380
-4867.17,3600.52,14387
-4899.51,3622.08,14396
-4942.63,3632.86,14406
-4948.02,3681.37,14413
-4948.02,3735.27,14419
-4980.36,3756.83,14430
-5034.26,3756.83,14437
-5088.16,3756.83,14445
-5115.11,3783.78,14450
-5147.45,3805.34,14452
-5174.4,3832.29,14457
-5174.4,3886.19,14474
-5195.96,3918.53,14480
-5249.86,3918.53,14486
