xval,yval,time
0.0,0.0,13:31:07.76
2094.96,-1986.6000000000001,13:31:44.43
1878.24,-2017.56,13:31:44.90
2033.04,-2017.56,13:31:45.00
2053.68,-2007.24,13:31:45.40
3072.0925299263,-4129.8925299263,13:31:46.90
2526.4694730949404,-4325.9725299263,13:31:47.30
2422.9731823539732,-4912.363650989532,13:31:48.00
2180.2530118751524,-5047.80301153183,13:31:48.30
2417.6130118751526,-5141.615375328064,13:31:48.60
2304.0930118751526,-5265.455375328064,13:31:48.80
2077.0530118751526,-5564.699509105682,13:31:49.60
1942.8930118751525,-5651.071658935547,13:31:50.00
1857.4169804000853,-5754.271658935547,13:31:50.20
1499.3797169113159,-6124.723246059418,13:31:51.10
1375.5397169113157,-6110.453188343048,13:31:51.30
1061.6726026725769,-6172.373188343048,13:31:51.60
887.1556029319763,-6395.461091918945,13:31:52.20
-196.73694923400876,-6723.713916168213,13:31:54.00
-804.4563381385803,-6734.033916168213,13:31:54.50
-1400.5895370864869,-6713.393916168213,13:31:55.30
-1716.0451747322081,-6713.393916168213,13:31:55.60
-1865.8217977523805,-6651.473916168213,13:31:55.90
-1910.0040187644959,-6620.513916168213,13:31:56.10
-2119.1596680259704,-6568.913916168213,13:31:56.50
-2119.1596680259704,-6527.633916168213,13:31:56.70
-2627.667538833618,-6393.473916168213,13:31:57.10
-2845.727568416595,-5929.073916168213,13:31:58.00
-2749.8519598960875,-5794.913916168212,13:31:58.10
-2626.011959896088,-5533.276259536743,13:31:58.30
-2760.1719598960876,-5512.636259536743,13:31:58.50
-2832.411959896088,-5316.556259536743,13:31:58.80
-2698.2519598960876,-4903.112991981507,13:31:59.40
-2904.6519598960876,-4760.739227924347,13:31:59.60
-2945.9319598960874,-4729.779227924347,13:31:59.80
-3018.1719598960876,-4482.099227924347,13:32:00.20
-3183.2919598960875,-4374.058768825531,13:32:00.40
-3422.0232886695862,-3868.768217601776,13:32:01.20
-3512.8562329864503,-3616.4261885643004,13:32:01.60
-3378.69623298645,-3492.5861885643008,13:32:01.80
-3368.3762329864503,-3258.594047431946,13:32:02.00
-3347.73623298645,-3206.9940474319455,13:32:02.20
-3389.01623298645,-3031.554047431946,13:32:02.40
-3409.65623298645,-2925.8197095680234,13:32:02.60
-3502.53623298645,-2832.9397095680238,13:32:02.80
-3564.4562329864502,-2604.58756105423,13:32:03.10
-3760.53623298645,-2261.414296245575,13:32:03.60
-3728.0247845077515,-2108.140351600647,13:32:04.00
-3697.0647845077515,-1577.7609181976318,13:32:04.90
-3635.1447845077514,-1157.0223295211792,13:32:05.40
-3614.5047845077515,-1043.5023295211793,13:32:05.60
-3542.2647845077513,-645.9258572006225,13:32:05.90
