xval,yval,time,platxval,platyval,orgxval,orgyval
-94.24,-95.48,0.0,0.0,0.0,-94.24,-95.48
0.0,-144.53631579875946,0.607,0.0,-44.53631579875946,-0.0,-100.0
-100.0,-144.53631579875946,0.906,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,1.206,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,1.703,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,2.204,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,2.504,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,2.806,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,3.105,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,3.906,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,4.505,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,4.605,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,4.803,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,5.003,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,5.306,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,5.503,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,6.003,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,6.506,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,7.003,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,7.306,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,8.903,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,9.604,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,10.304,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,11.003,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,11.502,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,12.002,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,12.504,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,13.004,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,13.203,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,13.906,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,14.104,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,14.805,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,15.704,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,16.405,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,16.602,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,17.303,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,17.802,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,18.106,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,18.803,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,21.705,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,22.903,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,23.203,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,24.206,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,24.903,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,25.404,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,25.906,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,26.906,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,27.406,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,27.706,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,27.902,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,28.206,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,28.704,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,29.202,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,30.406,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,31.105,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,32.106,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,32.606,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,33.103,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,33.407,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,34.605,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,34.905,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,35.204,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,35.506,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,35.806,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,36.106,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,36.603,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,37.406,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,37.906,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,38.403,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,38.905,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,39.903,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,40.504,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,40.805,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,41.904,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,43.005,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,43.306,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,44.906,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,45.102,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,45.602,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,45.905,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,46.207,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,46.506,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,46.806,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,48.203,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,48.806,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,49.002,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,49.606,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,50.703,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,51.905,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,52.205,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,53.104,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,54.203,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,54.803,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,55.103,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,55.402,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,55.807,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,57.405,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,57.902,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,58.202,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,58.806,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,59.105,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,59.404,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,60.606,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,60.905,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,61.205,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,61.504,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,61.807,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,62.604,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,62.905,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,63.206,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,63.707,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,64.006,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,64.604,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,65.404,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,66.604,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,67.705,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,69.304,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,69.606,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,69.804,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,70.303,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,70.605,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,70.905,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,71.203,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,71.503,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,72.506,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,72.804,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,73.103,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,73.403,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,73.807,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,74.103,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,75.402,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,75.807,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,76.704,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,77.103,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,77.606,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,78.404,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,79.107,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,79.405,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,80.304,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,81.103,0.0,-44.53631579875946,-100.0,-100.0
-100.0,-144.53631579875946,81.502,0.0,-44.53631579875946,-100.0,-100.0
