xval,yval,time,platxval,platyval,orgxval,orgyval,,
-1119.425122,2184.325753,163.583,-1019.425122,2084.325753,-100,100,,
-1119.425122,2184.325753,164.283,-1019.425122,2084.325753,-100,100,,
-1219.425122,2184.325753,165.182,-1019.425122,2084.325753,-200,100,,
-1219.425122,2184.325753,165.284,-1019.425122,2084.325753,-200,100,,
-1219.425122,2184.325753,169.882,-1019.425122,2084.325753,-200,100,,
-1219.425122,2184.325753,169.985,-1019.425122,2084.325753,-200,100,,
-1219.425122,2184.325753,170.084,-1019.425122,2084.325753,-200,100,,
-1244.72116,2184.325753,172.682,-1044.72116,2084.325753,-200,100,,
-1244.72116,2184.325753,173.482,-1044.72116,2084.325753,-200,100,,
-1244.72116,2184.325753,174.382,-1044.72116,2084.325753,-200,100,,
-1244.72116,2184.325753,175.781,-1044.72116,2084.325753,-200,100,,
-1244.72116,2184.325753,176.582,-1044.72116,2084.325753,-200,100,,
-1275.878393,2184.325753,180.281,-1075.878393,2084.325753,-200,100,,
-1198.360081,2191.44805,180.58,-1098.360081,2091.44805,-100,100,,
-1198.360081,2213.375686,181.083,-1098.360081,2113.375686,-100,100,,
-1298.360081,2213.375686,181.584,-1098.360081,2113.375686,-200,100,,
-1298.360081,2213.375686,182.083,-1098.360081,2113.375686,-200,100,,
-1226.358685,2213.375686,183.181,-1126.358685,2113.375686,-100,100,,
-1333.235924,2213.375686,183.384,-1133.235924,2113.375686,-200,100,,
-1333.235924,2220.251986,183.582,-1133.235924,2120.251986,-200,100,,
-1333.235924,2220.251986,183.783,-1133.235924,2120.251986,-200,100,,
-1333.235924,2220.251986,183.98,-1133.235924,2120.251986,-200,100,,
-1233.235924,2248.740882,184.184,-1133.235924,2148.740882,-100,100,,
-1333.235924,2248.740882,185.285,-1133.235924,2148.740882,-200,100,,
-1333.235924,2248.740882,185.581,-1133.235924,2148.740882,-200,100,,
-1354.357053,2248.740882,186.681,-1154.357053,2148.740882,-200,100,,
-1354.357053,2248.740882,187.185,-1154.357053,2148.740882,-200,100,,
-1354.357053,2248.740882,187.685,-1154.357053,2148.740882,-200,100,,
-1354.357053,2248.740882,187.88,-1154.357053,2148.740882,-200,100,,
-1381.54504,2269.344067,188.683,-1181.54504,2169.344067,-200,100,,
-1414.977894,2269.344067,190.181,-1214.977894,2169.344067,-200,100,,
-1414.977894,2269.344067,190.481,-1214.977894,2169.344067,-200,100,,
-1414.977894,2269.344067,191.183,-1214.977894,2169.344067,-200,100,,
-1421.363902,2269.344067,191.481,-1221.363902,2169.344067,-200,100,,
-1421.363902,2269.344067,191.583,-1221.363902,2169.344067,-200,100,,
-1427.994968,2269.344067,191.985,-1227.994968,2169.344067,-200,100,,
-1347.705341,2295.635425,192.283,-1247.705341,2195.635425,-100,100,,
-1447.705341,2295.635425,192.682,-1247.705341,2195.635425,-200,100,,
-1447.705341,2295.635425,193.182,-1247.705341,2195.635425,-200,100,,
-1472.993747,2295.635425,193.682,-1272.993747,2195.635425,-200,100,,
-1385.765235,2295.635425,194.284,-1285.765235,2195.635425,-100,100,,
-1485.765235,2301.775906,194.884,-1285.765235,2201.775906,-200,100,,
-1504.922026,2333.987874,195.583,-1304.922026,2233.987874,-200,100,,
-1424.323816,2333.987874,196.082,-1324.323816,2233.987874,-100,100,,
-1424.323816,2333.987874,196.182,-1324.323816,2233.987874,-100,100,,
-1424.323816,2333.987874,196.284,-1324.323816,2233.987874,-100,100,,
-1524.323816,2333.987874,196.883,-1324.323816,2233.987874,-200,100,,
-1524.323816,2333.987874,197.481,-1324.323816,2233.987874,-200,100,,
-1524.323816,2333.987874,197.582,-1324.323816,2233.987874,-200,100,,
-1524.323816,2340.619409,198.482,-1324.323816,2240.619409,-200,100,,
-1524.323816,2353.152532,198.583,-1324.323816,2253.152532,-200,100,,
-1542.983681,2359.292543,199.982,-1342.983681,2259.292543,-200,100,,
-1549.085999,2359.292543,200.083,-1349.085999,2259.292543,-200,100,,
-1462.421402,2359.292543,200.682,-1362.421402,2259.292543,-100,100,,
-1562.421402,2359.292543,200.781,-1362.421402,2259.292543,-200,100,,
-1562.421402,2359.292543,200.883,-1362.421402,2259.292543,-200,100,,
-1562.421402,2359.292543,200.984,-1362.421402,2259.292543,-200,100,,
