xval,yval,time,platxval,platyval,orgxval,orgyval
0.0,0.0,0.0,0.0,0.0,0.0,0.0
859.7500000000001,782.825,0.0,0.0,0.0,859.7500000000001,782.825
300.0,700.0,2.042,0.0,0.0,300.0,700.0
200.0,923.2084488868713,2.842,0.0,523.2084488868713,200.0,400.0
-54.653828144073486,730.8468508720398,4.041,645.3461718559265,430.8468508720398,-700.0,300.0
-286.1972999572754,1130.8468508720398,4.143,113.80270004272461,430.8468508720398,-400.0,700.0
413.8027000427246,1530.8468508720398,4.34,113.80270004272461,430.8468508720398,300.0,1100.0
1939.496409893036,1637.674584388733,5.243,1439.496409893036,2137.674584388733,500.0,-500.0
1039.496409893036,2737.674584388733,5.741,1439.496409893036,2137.674584388733,-400.0,600.0
1239.496409893036,3137.674584388733,5.841,1439.496409893036,2137.674584388733,-200.0,1000.0
1439.496409893036,2895.7508540153503,6.441,1439.496409893036,3095.7508540153503,-0.0,-200.0
2439.496409893036,3285.3476548194885,7.141,1439.496409893036,3485.3476548194885,1000.0,-200.0
821.8435478210449,4167.034182548523,8.942,1121.843547821045,3467.034182548523,-300.0,700.0
753.5244798660278,4202.670955657959,9.843,1453.5244798660278,4002.670955657959,-700.0,200.0
651.8446516990662,4702.670955657959,9.943,1151.8446516990662,4002.670955657959,-500.0,700.0
751.8446516990662,4254.1592717170715,10.642,1151.8446516990662,4754.1592717170715,-400.0,-500.0
1551.8446516990662,5735.687437057495,11.042,1151.8446516990662,4635.687437057495,400.0,1100.0
1951.8446516990662,4682.721264362335,11.644,1151.8446516990662,5382.721264362335,800.0,-700.0
1451.8446516990662,4482.721264362335,11.741,1151.8446516990662,5382.721264362335,300.0,-900.0
-99.52068567276001,7904.859933853149,14.64,300.47931432724,7304.859933853149,-400.0,600.0
300.47931432724,8504.85993385315,14.741,300.47931432724,7304.859933853149,-0.0,1200.0
1400.47931432724,6704.859933853149,15.44,300.47931432724,7304.859933853149,1100.0,-600.0
-24.68435287475586,8180.7617473602295,17.944,-124.68435287475586,7180.7617473602295,100.0,1000.0
275.31564712524414,7780.7617473602295,18.242,-124.68435287475586,7180.7617473602295,400.0,600.0
575.3156471252441,8599.063873291016,18.339,-124.68435287475586,8299.063873291016,700.0,300.0
-275.5223870277405,8887.169501781464,20.339,24.47761297225952,8187.169501781464,-300.0,700.0
-365.2651786804199,9859.06366109848,22.642,334.7348213195801,10059.06366109848,-700.0,-200.0
-465.2651786804199,10059.06366109848,22.743,334.7348213195801,10059.06366109848,-800.0,-0.0
-465.2651786804199,10459.06366109848,22.844,334.7348213195801,10059.06366109848,-800.0,400.0
107.19431400299072,11653.519275188446,23.841,-392.8056859970093,11553.519275188446,500.0,100.0
-1145.5736541748047,10964.39309835434,24.639,-245.5736541748047,11164.39309835434,-900.0,-200.0
-621.3802814483643,11764.39309835434,25.041,-921.3802814483643,11164.39309835434,300.0,600.0
-1821.3802814483643,11411.540353298187,25.943,-921.3802814483643,11611.540353298187,-900.0,-200.0
-1059.6948838233948,12859.416012763977,26.64,-1659.6948838233948,12559.416012763977,600.0,300.0
-1059.6948838233948,12359.416012763977,26.742,-1659.6948838233948,12559.416012763977,600.0,-200.0
-2440.748198032379,12332.5865316391,27.442,-1540.7481980323792,12332.5865316391,-900.0,0.0
-2387.5573587417603,13294.342386722565,30.639,-2087.5573587417603,12794.342386722565,-300.0,500.0
-1387.5573587417603,14180.846395492554,31.742,-2087.5573587417603,13880.846395492554,700.0,300.0
-1287.5573587417603,14180.846395492554,31.842,-2087.5573587417603,13880.846395492554,800.0,300.0
-2084.308862686157,14362.644474506378,35.743,-1884.3088626861572,14162.644474506378,-200.0,200.0
-1984.3088626861572,14262.644474506378,36.342,-1884.3088626861572,14162.644474506378,-100.0,100.0
-1484.3088626861572,14162.644474506378,36.442,-1884.3088626861572,14162.644474506378,400.0,0.0
-1784.3088626861572,14462.644474506378,37.539,-1884.3088626861572,14162.644474506378,100.0,300.0
-3046.2439036369324,14880.671362876892,38.742,-2646.2439036369324,14680.671362876892,-400.0,200.0
-3544.529163837433,15278.956623077393,39.34,-2744.529163837433,14778.956623077393,-800.0,500.0
-3849.8405146598816,15178.956623077393,39.841,-2949.8405146598816,14778.956623077393,-900.0,400.0
-3649.8405146598816,15578.956623077393,40.14,-2949.8405146598816,14778.956623077393,-700.0,800.0
-4741.908955574036,16132.632496356964,41.041,-4141.908955574036,15832.632496356964,-600.0,300.0
-5371.8787479400635,16332.632496356964,42.04,-4371.8787479400635,15832.632496356964,-1000.0,500.0
-5625.425691604614,16367.513077259064,42.541,-5125.425691604614,16367.513077259064,-500.0,-0.0
-5939.80367898941,16667.513077259064,43.242,-5739.80367898941,16367.513077259064,-200.0,300.0
-7255.098102092743,17647.385139465332,45.741,-7055.098102092743,17447.385139465332,-200.0,200.0
-7155.098102092743,17347.385139465332,46.144,-7055.098102092743,17447.385139465332,-100.0,-100.0
-7655.098102092743,17347.385139465332,46.843,-7055.098102092743,17447.385139465332,-600.0,-100.0
-9189.762711524963,16695.302517414093,50.241,-8889.762711524963,17095.302517414093,-300.0,-400.0
-9869.310846328735,16494.30561065674,52.34,-9569.310846328735,16794.30561065674,-300.0,-300.0
-10269.310846328735,16181.087510585785,52.739,-9569.310846328735,16481.087510585785,-700.0,-300.0
-10672.275812625885,16381.087510585785,54.243,-10572.275812625885,16481.087510585785,-100.0,-100.0
-10372.275812625885,16371.817736625671,56.044,-10572.275812625885,16371.817736625671,200.0,-0.0
-10248.385617733002,16171.817736625671,56.642,-10348.385617733002,16371.817736625671,100.0,-200.0
-10348.385617733002,16471.81773662567,57.543,-10348.385617733002,16371.817736625671,-0.0,100.0
-10348.385617733002,16371.817736625671,58.343,-10348.385617733002,16371.817736625671,-0.0,0.0
-10148.385617733002,15971.817736625671,58.743,-10348.385617733002,16371.817736625671,200.0,-400.0
-10148.385617733002,16271.817736625671,59.14,-10348.385617733002,16371.817736625671,200.0,-100.0
-9500.355043411255,17226.59846305847,60.64,-10100.355043411255,17026.59846305847,600.0,200.0
-9700.355043411255,17626.59846305847,61.24,-10100.355043411255,17026.59846305847,400.0,600.0
-8716.375198364258,17750.82941532135,62.543,-9116.375198364258,17550.82941532135,400.0,200.0
-9216.375198364258,16645.575914382935,64.244,-9116.375198364258,17445.575914382935,-100.0,-800.0
-9116.375198364258,18275.587038993835,67.244,-9116.375198364258,17675.587038993835,-0.0,600.0
-9316.375198364258,17506.763999462128,67.64,-9116.375198364258,18006.763999462128,-200.0,-500.0
-8634.900107383728,17682.127006053925,68.243,-9234.900107383728,17782.127006053925,600.0,-100.0
-9426.316072940826,17409.600813388824,70.041,-9126.316072940826,17309.600813388824,-300.0,100.0
-8926.316072940826,17709.600813388824,70.839,-9126.316072940826,17309.600813388824,200.0,400.0
